"Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","sample_type","multi_core","depth","core","plug","mass","SWE","density"
2021-04-09 10:52:00,"Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","S","Depth",NA,306,NA,NA,NA,NA,NA
2021-04-09 10:52:00,"Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","S","Depth",NA,296,NA,NA,NA,NA,NA
2021-04-09 10:52:00,"Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","S","Depth",NA,306,NA,NA,NA,NA,NA
2021-04-09 10:52:00,"Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","E","Density","no",221,39,0,140,10.1050757518657,0.0457243246690756
2021-04-09 10:52:00,"Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","E","Depth",NA,340,NA,NA,NA,NA,NA
2021-04-09 10:52:00,"Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","E","Depth",NA,310,NA,NA,NA,NA,NA
2021-04-09 10:52:00,"Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","E","Depth",NA,295,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","Centre","Density","no",297,177,1,1320,95.2764285175909,0.321879826072942
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S","Depth",NA,283,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S","Depth",NA,286,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S","Depth",NA,285,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S","Depth",NA,332,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S","Density","no",277,262,0,1310,94.5546373924577,0.341352481561219
