"Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","multi_core","depth","core","plug","mass","SWE","density"
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N",NA,324,NA,0,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N","no",306,278,0,1570,113.321206645923,0.370330740672949
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N",NA,374,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N",NA,348,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N",NA,382,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N",NA,342,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","Centre","no",389,325,3,1630,117.651953396722,0.302447180968437
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W",NA,370,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W",NA,324,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W",NA,356,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W",NA,296,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E",NA,354,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W","no",420,312,2,1510,108.990459895123,0.259501094988388
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E",NA,359,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E",NA,294,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E",NA,369,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S",NA,334,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E","no",385,305,1,1600,115.486580021322,0.299965142912526
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S","no",397,195,3,1230,88.7803083913916,0.223627980834739
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S",NA,344,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S",NA,388,NA,0,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N","no",314,296,4,980,70.7355302630599,0.225272389372802
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N",NA,240,NA,0,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N",NA,245,NA,0,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N",NA,297,NA,0,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N",NA,303,NA,0,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E",NA,220,NA,0,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E",NA,290,NA,0,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E",NA,206,NA,0,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E",NA,232,NA,0,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N","no",255,246,0,1180,85.1713527657252,0.334005304963628
