42:33.0,49.67413406,-125.3772686,1266.7959,5,9,3.4763,2.4821,5.5491,1.4847,2.5476,2.155,0,0
42:34.0,49.67413513,-125.3772673,1266.3943,5,9,3.4761,2.482,5.5494,1.4841,2.5475,2.155,0,0
42:35.0,49.67413588,-125.3772677,1265.9023,5,9,3.476,2.4819,5.5497,1.4836,2.5474,2.155,0,0
42:36.0,49.67413693,-125.3772683,1265.015,5,9,3.4758,2.4818,5.55,1.4831,2.5474,2.155,0,0
42:37.0,49.67413668,-125.3772686,1264.5249,5,9,3.4757,2.4816,5.5503,1.4826,2.5473,2.1549,0,0
42:38.0,49.6741365,-125.3772696,1264.5788,5,9,3.4756,2.4815,5.5507,1.4821,2.5472,2.1549,0,0
42:39.0,49.67413838,-125.3772692,1264.8558,5,9,3.4754,2.4814,5.551,1.4815,2.5471,2.1549,0,0
42:40.0,49.67413951,-125.3772698,1265.0914,5,9,3.4753,2.4813,5.5513,1.481,2.547,2.1549,0,0
42:41.0,49.6741399,-125.3772687,1265.3658,5,9,3.4751,2.4812,5.5516,1.4805,2.5469,2.1549,0,0
42:42.0,49.67413865,-125.3772687,1265.5757,5,9,3.475,2.4811,5.5519,1.48,2.5469,2.1549,0,0
42:43.0,49.67413767,-125.3772673,1265.5677,5,9,3.4748,2.481,5.5522,1.4794,2.5468,2.1549,0,0
42:44.0,49.67413639,-125.3772668,1265.3895,5,9,3.4747,2.4809,5.5525,1.4789,2.5467,2.1549,0,0
42:45.0,49.67413739,-125.3772689,1265.3461,5,9,3.4746,2.4808,5.5528,1.4784,2.5466,2.1549,0,0
42:46.0,49.67413853,-125.3772688,1265.5254,5,9,3.4744,2.4807,5.5531,1.4779,2.5465,2.1549,0,0
42:47.0,49.67413575,-125.3772682,1264.4919,5,9,3.4743,2.4806,5.5534,1.4773,2.5464,2.1549,0,0
42:48.0,49.67413706,-125.3772685,1264.028,5,9,3.4741,2.4805,5.5537,1.4768,2.5463,2.1549,0,0
42:49.0,49.67413936,-125.3772689,1264.5049,5,9,3.474,2.4804,5.554,1.4763,2.5463,2.1549,0,0
42:50.0,49.67413977,-125.3772679,1264.6508,5,9,3.4738,2.4803,5.5543,1.4758,2.5462,2.1549,0,0
42:51.0,49.6741409,-125.3772673,1264.9795,5,9,3.4737,2.4802,5.5546,1.4752,2.5461,2.1549,0,0
