ACO_Flight,plot_datetime,Study_Area,Plot_ID,easting,northing,elev_ellipsoidal,lon,lat,Plot_type,cardinal_direction,multi_core,depth,core,plug,mass,SWE,density
1,3/9/2021 9:30,Metro Vancouver,STATION,496834.836,5491737.921,1073.501,-123.04378299,49.5782201,SD_Sensor,Centre,NA,469,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,Centre,NA,510,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,N,NA,578,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,N,NA,535,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,N,NA,555,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,N,NA,568,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,S,NA,535,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,S,NA,543,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,S,NA,548,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,S,NA,559,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,E,NA,632,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,E,NA,497,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,E,NA,540,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,E,NA,533,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,W,NA,520,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,W,NA,502,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,W,NA,493,NA,NA,NA,NA,NA
1,3/9/2021 11:30,Metro Vancouver,PLOT1C_S1S,495495.151,5487616.026,1282.897,-123.06226737,49.54113625,Cardinal_10m,W,NA,569,NA,NA,NA,NA,NA
1,3/9/2021 12:40,Metro Vancouver,Ridge3,495453.733,5487638.188,1290.164,-123.06284012,49.54133528,5_Point,N,NA,540,NA,NA,NA,NA,NA
1,3/9/2021 12:40,Metro Vancouver,Ridge3,495453.733,5487638.188,1290.164,-123.06284012,49.54133528,5_Point,S,NA,555,NA,NA,NA,NA,NA
1,3/9/2021 12:40,Metro Vancouver,Ridge3,495453.733,5487638.188,1290.164,-123.06284012,49.54133528,5_Point,E,NA,550,NA,NA,NA,NA,NA
1,3/9/2021 12:40,Metro Vancouver,Ridge3,495453.733,5487638.188,1290.164,-123.06284012,49.54133528,5_Point,W,NA,560,NA,NA,NA,NA,NA
1,3/9/2021 12:47,Metro Vancouver,Ridge4,495469.448,5487638.851,1288.585,-123.06262291,49.54134136,5_Point,N,NA,545,NA,NA,NA,NA,NA
1,3/9/2021 12:47,Metro Vancouver,Ridge4,495469.448,5487638.851,1288.585,-123.06262291,49.54134136,5_Point,S,NA,520,NA,NA,NA,NA,NA
1,3/9/2021 12:47,Metro Vancouver,Ridge4,495469.448,5487638.851,1288.585,-123.06262291,49.54134136,5_Point,E,NA,520,NA,NA,NA,NA,NA
1,3/9/2021 12:47,Metro Vancouver,Ridge4,495469.448,5487638.851,1288.585,-123.06262291,49.54134136,5_Point,W,NA,530,NA,NA,NA,NA,NA
1,3/9/2021 12:52,Metro Vancouver,Ridge5,495524.161,5487581.608,1269.31,-123.061866,49.54082688,5_Point,N,NA,522,NA,NA,NA,NA,NA
1,3/9/2021 12:52,Metro Vancouver,Ridge5,495524.161,5487581.608,1269.31,-123.061866,49.54082688,5_Point,S,NA,518,NA,NA,NA,NA,NA
1,3/9/2021 12:52,Metro Vancouver,Ridge5,495524.161,5487581.608,1269.31,-123.061866,49.54082688,5_Point,E,NA,510,NA,NA,NA,NA,NA
1,3/9/2021 12:52,Metro Vancouver,Ridge5,495524.161,5487581.608,1269.31,-123.061866,49.54082688,5_Point,W,NA,520,NA,NA,NA,NA,NA
1,3/9/2021 12:59,Metro Vancouver,Ridge6,495574.803,5487588.884,1261.605,-123.06116609,49.5408927,5_Point,N,NA,425,NA,NA,NA,NA,NA
1,3/9/2021 12:59,Metro Vancouver,Ridge6,495574.803,5487588.884,1261.605,-123.06116609,49.5408927,5_Point,S,NA,395,NA,NA,NA,NA,NA
1,3/9/2021 12:59,Metro Vancouver,Ridge6,495574.803,5487588.884,1261.605,-123.06116609,49.5408927,5_Point,E,NA,391,NA,NA,NA,NA,NA
1,3/9/2021 12:59,Metro Vancouver,Ridge6,495574.803,5487588.884,1261.605,-123.06116609,49.5408927,5_Point,W,NA,407,NA,NA,NA,NA,NA
1,3/9/2021 13:06,Metro Vancouver,Ridge7,495642.989,5487547.335,1255.913,-123.06022315,49.54051947,5_Point,N,NA,544,NA,NA,NA,NA,NA
1,3/9/2021 13:06,Metro Vancouver,Ridge7,495642.989,5487547.335,1255.913,-123.06022315,49.54051947,5_Point,S,NA,505,NA,NA,NA,NA,NA
1,3/9/2021 13:06,Metro Vancouver,Ridge7,495642.989,5487547.335,1255.913,-123.06022315,49.54051947,5_Point,E,NA,520,NA,NA,NA,NA,NA
1,3/9/2021 13:06,Metro Vancouver,Ridge7,495642.989,5487547.335,1255.913,-123.06022315,49.54051947,5_Point,W,NA,554,NA,NA,NA,NA,NA
1,3/9/2021 13:13,Metro Vancouver,Ridge8,495739.401,5487554.075,1229.005,-123.05889061,49.54058078,5_Point,N,NA,453,NA,NA,NA,NA,NA
1,3/9/2021 13:13,Metro Vancouver,Ridge8,495739.401,5487554.075,1229.005,-123.05889061,49.54058078,5_Point,S,NA,391,NA,NA,NA,NA,NA
1,3/9/2021 13:13,Metro Vancouver,Ridge8,495739.401,5487554.075,1229.005,-123.05889061,49.54058078,5_Point,E,NA,466,NA,NA,NA,NA,NA
1,3/9/2021 13:13,Metro Vancouver,Ridge8,495739.401,5487554.075,1229.005,-123.05889061,49.54058078,5_Point,W,NA,496,NA,NA,NA,NA,NA
1,3/9/2021 13:20,Metro Vancouver,Ridge9,495812.665,5487554.401,1208.997,-123.05787795,49.54058423,5_Point,N,NA,535,NA,NA,NA,NA,NA
1,3/9/2021 13:20,Metro Vancouver,Ridge9,495812.665,5487554.401,1208.997,-123.05787795,49.54058423,5_Point,S,NA,540,NA,NA,NA,NA,NA
1,3/9/2021 13:20,Metro Vancouver,Ridge9,495812.665,5487554.401,1208.997,-123.05787795,49.54058423,5_Point,E,NA,567,NA,NA,NA,NA,NA
1,3/9/2021 13:20,Metro Vancouver,Ridge9,495812.665,5487554.401,1208.997,-123.05787795,49.54058423,5_Point,W,NA,510,NA,NA,NA,NA,NA
1,3/9/2021 13:27,Metro Vancouver,Ridge10,495871.308,5487534.21,1215.482,-123.05706716,49.54040302,5_Point,N,NA,506,NA,NA,NA,NA,NA
1,3/9/2021 13:27,Metro Vancouver,Ridge10,495871.308,5487534.21,1215.482,-123.05706716,49.54040302,5_Point,S,NA,572,NA,NA,NA,NA,NA
1,3/9/2021 13:27,Metro Vancouver,Ridge10,495871.308,5487534.21,1215.482,-123.05706716,49.54040302,5_Point,E,NA,525,NA,NA,NA,NA,NA
1,3/9/2021 13:27,Metro Vancouver,Ridge10,495871.308,5487534.21,1215.482,-123.05706716,49.54040302,5_Point,W,NA,556,NA,NA,NA,NA,NA
1,3/9/2021 13:39,Metro Vancouver,Ridge11,495893.623,5487478.28,1224.34,-123.05675814,49.53990009,5_Point,N,NA,540,NA,NA,NA,NA,NA
1,3/9/2021 13:39,Metro Vancouver,Ridge11,495893.623,5487478.28,1224.34,-123.05675814,49.53990009,5_Point,S,NA,508,NA,NA,NA,NA,NA
1,3/9/2021 13:39,Metro Vancouver,Ridge11,495893.623,5487478.28,1224.34,-123.05675814,49.53990009,5_Point,E,NA,523,NA,NA,NA,NA,NA
1,3/9/2021 13:39,Metro Vancouver,Ridge11,495893.623,5487478.28,1224.34,-123.05675814,49.53990009,5_Point,W,NA,532,NA,NA,NA,NA,NA
1,3/9/2021 13:46,Metro Vancouver,Ridge12,495962.072,5487461.8,1232.54,-123.05581187,49.53975232,5_Point,N,NA,509,NA,NA,NA,NA,NA
1,3/9/2021 13:46,Metro Vancouver,Ridge12,495962.072,5487461.8,1232.54,-123.05581187,49.53975232,5_Point,S,NA,519,NA,NA,NA,NA,NA
1,3/9/2021 13:46,Metro Vancouver,Ridge12,495962.072,5487461.8,1232.54,-123.05581187,49.53975232,5_Point,E,NA,503,NA,NA,NA,NA,NA
1,3/9/2021 13:46,Metro Vancouver,Ridge12,495962.072,5487461.8,1232.54,-123.05581187,49.53975232,5_Point,W,NA,511,NA,NA,NA,NA,NA
1,3/9/2021 13:52,Metro Vancouver,Ridge13,496005.936,5487414.396,1229.645,-123.05520511,49.53932623,5_Point,N,NA,460,NA,NA,NA,NA,NA
1,3/9/2021 13:52,Metro Vancouver,Ridge13,496005.936,5487414.396,1229.645,-123.05520511,49.53932623,5_Point,S,NA,446,NA,NA,NA,NA,NA
1,3/9/2021 13:52,Metro Vancouver,Ridge13,496005.936,5487414.396,1229.645,-123.05520511,49.53932623,5_Point,E,NA,438,NA,NA,NA,NA,NA
1,3/9/2021 13:52,Metro Vancouver,Ridge13,496005.936,5487414.396,1229.645,-123.05520511,49.53932623,5_Point,W,NA,470,NA,NA,NA,NA,NA
1,3/9/2021 14:08,Metro Vancouver,Ridge14,496056.401,5487408.965,1218.591,-123.05450754,49.5392777,5_Point,N,NA,472,NA,NA,NA,NA,NA
1,3/9/2021 14:08,Metro Vancouver,Ridge14,496056.401,5487408.965,1218.591,-123.05450754,49.5392777,5_Point,S,NA,485,NA,NA,NA,NA,NA
1,3/9/2021 14:08,Metro Vancouver,Ridge14,496056.401,5487408.965,1218.591,-123.05450754,49.5392777,5_Point,E,NA,473,NA,NA,NA,NA,NA
1,3/9/2021 14:08,Metro Vancouver,Ridge14,496056.401,5487408.965,1218.591,-123.05450754,49.5392777,5_Point,W,NA,479,NA,NA,NA,NA,NA
1,3/9/2021 14:13,Metro Vancouver,Ridge15,496071.964,5487342.738,1207.754,-123.05429177,49.53868211,5_Point,N,NA,509,NA,NA,NA,NA,NA
1,3/9/2021 14:13,Metro Vancouver,Ridge15,496071.964,5487342.738,1207.754,-123.05429177,49.53868211,5_Point,S,NA,498,NA,NA,NA,NA,NA
1,3/9/2021 14:13,Metro Vancouver,Ridge15,496071.964,5487342.738,1207.754,-123.05429177,49.53868211,5_Point,E,NA,496,NA,NA,NA,NA,NA
1,3/9/2021 14:13,Metro Vancouver,Ridge15,496071.964,5487342.738,1207.754,-123.05429177,49.53868211,5_Point,W,NA,508,NA,NA,NA,NA,NA
1,3/9/2021 14:18,Metro Vancouver,Ridge16,496058.412,5487294.473,1199.943,-123.0544786,49.53824789,5_Point,N,NA,470,NA,NA,NA,NA,NA
1,3/9/2021 14:18,Metro Vancouver,Ridge16,496058.412,5487294.473,1199.943,-123.0544786,49.53824789,5_Point,S,NA,458,NA,NA,NA,NA,NA
1,3/9/2021 14:18,Metro Vancouver,Ridge16,496058.412,5487294.473,1199.943,-123.0544786,49.53824789,5_Point,E,NA,460,NA,NA,NA,NA,NA
1,3/9/2021 14:18,Metro Vancouver,Ridge16,496058.412,5487294.473,1199.943,-123.0544786,49.53824789,5_Point,W,NA,440,NA,NA,NA,NA,NA
1,3/9/2021 14:25,Metro Vancouver,Ridge17,496107.762,5487282.444,1190.809,-123.05379639,49.53814001,5_Point,N,NA,455,NA,NA,NA,NA,NA
1,3/9/2021 14:25,Metro Vancouver,Ridge17,496107.762,5487282.444,1190.809,-123.05379639,49.53814001,5_Point,S,NA,469,NA,NA,NA,NA,NA
1,3/9/2021 14:25,Metro Vancouver,Ridge17,496107.762,5487282.444,1190.809,-123.05379639,49.53814001,5_Point,E,NA,465,NA,NA,NA,NA,NA
1,3/9/2021 14:25,Metro Vancouver,Ridge17,496107.762,5487282.444,1190.809,-123.05379639,49.53814001,5_Point,W,NA,464,NA,NA,NA,NA,NA
1,3/9/2021 14:30,Metro Vancouver,Ridge18,496171.429,5487237.996,1178.555,-123.05291599,49.53774062,5_Point,N,NA,413,NA,NA,NA,NA,NA
1,3/9/2021 14:30,Metro Vancouver,Ridge18,496171.429,5487237.996,1178.555,-123.05291599,49.53774062,5_Point,S,NA,422,NA,NA,NA,NA,NA
1,3/9/2021 14:30,Metro Vancouver,Ridge18,496171.429,5487237.996,1178.555,-123.05291599,49.53774062,5_Point,E,NA,420,NA,NA,NA,NA,NA
1,3/9/2021 14:30,Metro Vancouver,Ridge18,496171.429,5487237.996,1178.555,-123.05291599,49.53774062,5_Point,W,NA,444,NA,NA,NA,NA,NA
1,3/9/2021 14:38,Metro Vancouver,Ridge19,496227.959,5487217.642,1168.387,-123.05213447,49.53755789,5_Point,N,NA,469,NA,NA,NA,NA,NA
1,3/9/2021 14:38,Metro Vancouver,Ridge19,496227.959,5487217.642,1168.387,-123.05213447,49.53755789,5_Point,S,NA,475,NA,NA,NA,NA,NA
1,3/9/2021 14:38,Metro Vancouver,Ridge19,496227.959,5487217.642,1168.387,-123.05213447,49.53755789,5_Point,E,NA,481,NA,NA,NA,NA,NA
1,3/9/2021 14:38,Metro Vancouver,Ridge19,496227.959,5487217.642,1168.387,-123.05213447,49.53755789,5_Point,W,NA,480,NA,NA,NA,NA,NA
1,3/9/2021 14:45,Metro Vancouver,Ridge20,496224.032,5487143.748,1162.133,-123.05218804,49.53689321,5_Point,N,NA,484,NA,NA,NA,NA,NA
1,3/9/2021 14:45,Metro Vancouver,Ridge20,496224.032,5487143.748,1162.133,-123.05218804,49.53689321,5_Point,S,NA,464,NA,NA,NA,NA,NA
1,3/9/2021 14:45,Metro Vancouver,Ridge20,496224.032,5487143.748,1162.133,-123.05218804,49.53689321,5_Point,E,NA,475,NA,NA,NA,NA,NA
1,3/9/2021 14:45,Metro Vancouver,Ridge20,496224.032,5487143.748,1162.133,-123.05218804,49.53689321,5_Point,W,NA,464,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,Centre,NA,445,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,N,NA,500,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,N,NA,484,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,N,NA,430,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,N,NA,475,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,S,NA,475,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,S,NA,433,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,S,NA,469,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,S,NA,482,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,E,NA,435,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,E,NA,473,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,E,NA,427,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,E,NA,457,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,W,NA,496,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,W,NA,495,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,W,NA,490,NA,NA,NA,NA,NA
1,3/9/2021 15:15,Metro Vancouver,PLOT2C_E2O,496289.532,5487102.241,1149.078,-123.05128237,49.53652027,Cardinal_10m,W,NA,490,NA,NA,NA,NA,NA
1,3/11/2021 9:40,Metro Vancouver,Ridge-2,495934.157,5494274.1,1441.737,-123.0562681,49.60102686,5_Point,N,NA,542,NA,NA,NA,NA,NA
1,3/11/2021 9:40,Metro Vancouver,Ridge-2,495934.157,5494274.1,1441.737,-123.0562681,49.60102686,5_Point,S,NA,551,NA,NA,NA,NA,NA
1,3/11/2021 9:40,Metro Vancouver,Ridge-2,495934.157,5494274.1,1441.737,-123.0562681,49.60102686,5_Point,E,NA,533,NA,NA,NA,NA,NA
1,3/11/2021 9:40,Metro Vancouver,Ridge-2,495934.157,5494274.1,1441.737,-123.0562681,49.60102686,5_Point,W,NA,534,NA,NA,NA,NA,NA
1,3/11/2021 9:50,Metro Vancouver,Ridge-4,495948.811,5494337.516,1424.843,-123.05606595,49.60159736,5_Point,Centre,NA,397,NA,NA,NA,NA,NA
1,3/11/2021 9:50,Metro Vancouver,Ridge-4,495948.811,5494337.516,1424.843,-123.05606595,49.60159736,5_Point,N,NA,493,NA,NA,NA,NA,NA
1,3/11/2021 9:50,Metro Vancouver,Ridge-4,495948.811,5494337.516,1424.843,-123.05606595,49.60159736,5_Point,S,NA,457,NA,NA,NA,NA,NA
1,3/11/2021 9:50,Metro Vancouver,Ridge-4,495948.811,5494337.516,1424.843,-123.05606595,49.60159736,5_Point,E,NA,554,NA,NA,NA,NA,NA
1,3/11/2021 9:50,Metro Vancouver,Ridge-4,495948.811,5494337.516,1424.843,-123.05606595,49.60159736,5_Point,W,NA,575,NA,NA,NA,NA,NA
1,3/11/2021 10:00,Metro Vancouver,Ridge-5,495960.333,5494379.561,1410.695,-123.05590693,49.60197562,5_Point,N,NA,516,NA,NA,NA,NA,NA
1,3/11/2021 10:00,Metro Vancouver,Ridge-5,495960.333,5494379.561,1410.695,-123.05590693,49.60197562,5_Point,S,NA,565,NA,NA,NA,NA,NA
1,3/11/2021 10:00,Metro Vancouver,Ridge-5,495960.333,5494379.561,1410.695,-123.05590693,49.60197562,5_Point,E,NA,526,NA,NA,NA,NA,NA
1,3/11/2021 10:00,Metro Vancouver,Ridge-5,495960.333,5494379.561,1410.695,-123.05590693,49.60197562,5_Point,W,NA,489,NA,NA,NA,NA,NA
1,3/11/2021 10:35,Metro Vancouver,Ridge-9,495964.753,5494478.09,1362.029,-123.05584677,49.60286189,5_Point,N,NA,517,NA,NA,NA,NA,NA
1,3/11/2021 10:35,Metro Vancouver,Ridge-9,495964.753,5494478.09,1362.029,-123.05584677,49.60286189,5_Point,S,NA,554,NA,NA,NA,NA,NA
1,3/11/2021 10:35,Metro Vancouver,Ridge-9,495964.753,5494478.09,1362.029,-123.05584677,49.60286189,5_Point,E,NA,539,NA,NA,NA,NA,NA
1,3/11/2021 10:35,Metro Vancouver,Ridge-9,495964.753,5494478.09,1362.029,-123.05584677,49.60286189,5_Point,W,NA,506,NA,NA,NA,NA,NA
1,3/11/2021 10:42,Metro Vancouver,Ridge-10,495999.297,5494494.038,1351.39,-123.05536885,49.60300557,5_Point,N,NA,519,NA,NA,NA,NA,NA
1,3/11/2021 10:42,Metro Vancouver,Ridge-10,495999.297,5494494.038,1351.39,-123.05536885,49.60300557,5_Point,S,NA,525,NA,NA,NA,NA,NA
1,3/11/2021 10:42,Metro Vancouver,Ridge-10,495999.297,5494494.038,1351.39,-123.05536885,49.60300557,5_Point,E,NA,541,NA,NA,NA,NA,NA
1,3/11/2021 10:42,Metro Vancouver,Ridge-10,495999.297,5494494.038,1351.39,-123.05536885,49.60300557,5_Point,W,NA,502,NA,NA,NA,NA,NA
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,Centre,NA,419,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,N,NA,487,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,N,NA,465,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,N,NA,460,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,N,NA,427,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,S,NA,440,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,S,NA,460,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,S,NA,390,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,S,NA,375,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,E,NA,473,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,E,NA,492,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,E,NA,425,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,E,NA,418,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,W,NA,420,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,W,NA,462,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,W,NA,463,NA,NA,NA,1644,0.371
1,3/11/2021 11:00,Metro Vancouver,PLOT1C_E1S,496122.276,5494398.234,1314.367,-123.0536659,49.60214464,Cardinal_10m,W,NA,425,NA,NA,NA,1644,0.371
1,3/11/2021 12:20,Metro Vancouver,Ridge-12,496123.072,5494397.383,1296.436,-123.05365488,49.60213699,5_Point,N,NA,494,NA,NA,NA,NA,NA
1,3/11/2021 12:20,Metro Vancouver,Ridge-12,496123.072,5494397.383,1296.436,-123.05365488,49.60213699,5_Point,S,NA,495,NA,NA,NA,NA,NA
1,3/11/2021 12:20,Metro Vancouver,Ridge-12,496123.072,5494397.383,1296.436,-123.05365488,49.60213699,5_Point,E,NA,496,NA,NA,NA,NA,NA
1,3/11/2021 12:20,Metro Vancouver,Ridge-12,496123.072,5494397.383,1296.436,-123.05365488,49.60213699,5_Point,W,NA,491,NA,NA,NA,NA,NA
1,3/11/2021 12:25,Metro Vancouver,Ridge-13,496123.053,5494397.41,1260.489,-123.05365514,49.60213723,5_Point,N,NA,472,NA,NA,NA,NA,NA
1,3/11/2021 12:25,Metro Vancouver,Ridge-13,496123.053,5494397.41,1260.489,-123.05365514,49.60213723,5_Point,S,NA,443,NA,NA,NA,NA,NA
1,3/11/2021 12:25,Metro Vancouver,Ridge-13,496123.053,5494397.41,1260.489,-123.05365514,49.60213723,5_Point,E,NA,456,NA,NA,NA,NA,NA
1,3/11/2021 12:25,Metro Vancouver,Ridge-13,496123.053,5494397.41,1260.489,-123.05365514,49.60213723,5_Point,W,NA,457,NA,NA,NA,NA,NA
1,3/11/2021 12:32,Metro Vancouver,Ridge-14,496357.315,5494448.899,1198.951,-123.05041355,49.60260182,5_Point,N,NA,438,NA,NA,NA,NA,NA
1,3/11/2021 12:32,Metro Vancouver,Ridge-14,496357.315,5494448.899,1198.951,-123.05041355,49.60260182,5_Point,S,NA,432,NA,NA,NA,NA,NA
1,3/11/2021 12:32,Metro Vancouver,Ridge-14,496357.315,5494448.899,1198.951,-123.05041355,49.60260182,5_Point,E,NA,440,NA,NA,NA,NA,NA
1,3/11/2021 12:32,Metro Vancouver,Ridge-14,496357.315,5494448.899,1198.951,-123.05041355,49.60260182,5_Point,W,NA,403,NA,NA,NA,NA,NA
1,3/11/2021 12:37,Metro Vancouver,Ridge-15,496433.129,5494357.094,1168.23,-123.04936347,49.60177652,5_Point,N,NA,425,NA,NA,NA,NA,NA
1,3/11/2021 12:37,Metro Vancouver,Ridge-15,496433.129,5494357.094,1168.23,-123.04936347,49.60177652,5_Point,S,NA,449,NA,NA,NA,NA,NA
