"Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","sample_type","multi_core","depth","core","plug","mass","SWE","density"
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","NW","Depth","",241,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","NW","Depth","",176,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","NW","Depth","",243,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","NW","Depth","",271,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","W","Density","no",277,262,3,1470,106.10329539459,0.383044387706101
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","SE","Depth","",259,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","SE","Depth","",222,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","SE","Depth","",214,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","SE","Depth","",174,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","SW","Depth","",229,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","SW","Depth","",194,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","SW","Depth","",229,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","SW","Depth","",224,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","NE","Depth","",199,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","NE","Depth","",149,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","NE","Depth","",189,NA,0,NA,NA,NA
"4/22/2021 12:10","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","NE","Depth","",218,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","Centre","Density","no",221.5,174,1.5,1270,91.6674728919246,0.413848636080924
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N","Depth","",250,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N","Depth","",270,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N","Depth","",274,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S","Depth","",160,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S","Depth","",215,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S","Depth","",251,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N","Density","no",234.5,215,0.5,1210,87.336726141125,0.372438064567697
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E","Depth","",255,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E","Depth","",233,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E","Depth","",221,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E","Density","no",232,171,0,990,71.4573213881932,0.308005695638764
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W","Depth","",222,NA,0,NA,NA,NA
