ACO_Flight_Number,Survey_Start_Time,Study_Area,Plot_ID,easting,northing,elev_ellipsoidal,lon,lat,plot_type,cardinal_direction,multi_core,depth,core,plug,mass,SWE,density
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,E,Density,262,248,0,1220,88.05852,0.336101
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,N,Depth,324,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,S,Depth,214,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,S,Depth,239,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,S,Depth,219,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,W,Depth,289,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,W,Depth,269,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,W,Depth,249,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,S,Density,240,160,0,880,63.51762,0.264657
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,E,Depth,264,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,E,Depth,289,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,E,Depth,274,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,E,Depth,264,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,NE,Depth,299,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,NE,Depth,289,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,NE,Depth,274,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,NE,Depth,289,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,SW,Depth,304,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,SW,Depth,299,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,SW,Depth,289,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,SW,Depth,284,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,SE,Depth,284,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,SE,Depth,234,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,SE,Depth,214,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,SE,Depth,234,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,NA,NW,Depth,304,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,NW,Depth,264,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,NW,Depth,254,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,NW,Depth,284,NA,NA,NA,NA,NA
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,N,Density,305,255,0,1430,103.2161,0.338414
2,4/6/2021 15:52,Englishman,E3f,386896.5,5451205,1245.582,-124.553,49.20319,Cardinal 10 m,W,Density,265,430,0,2130,153.7415,0.580157
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,NA,N,Depth,330,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,N,Depth,260,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,N,Depth,270,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,S,Depth,360,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,NA,S,Depth,390,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,S,Depth,370,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,W,Depth,305,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,W,Depth,345,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,W,Depth,300,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,E,Depth,265,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,E,Depth,285,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,E,Depth,320,NA,NA,NA,NA,NA
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,NA,N,Density,374,400,0,2900,209.3194,0.559678
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,N,Density,374,400,0,2900,209.3194,0.559678
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,NA,W,Density,339,326,4,1930,139.3057,0.415838
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,W,Density,339,326,4,1930,139.3057,0.415838
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,S,Density,350,370,0,1980,142.9146,0.408328
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,E,Density,265,253,0,1390,100.329,0.3786
2,4/5/2021 16:24,Englishman,N1A,385447.1,5452269,1524.655,-124.573,49.21249,Cardinal 10 m,Centre,Density,290,230,0,1390,100.329,0.345962
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,W,Depth,204,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,SE,Depth,254,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,NW,Depth,254,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,E,Depth,274,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,W,Density,254,235,0,1190,85.89314,0.338162
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,SE,Depth,274,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,NW,Depth,274,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,W,Depth,284,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,SE,Depth,284,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,S,Density,305,283,0,1370,98.88538,0.324214
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,E,Depth,289,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,E,Density,340,260,0,1310,94.55464,0.278102
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,E,Depth,294,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,S,Depth,294,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,E,Depth,299,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,SE,Depth,299,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,N,Depth,309,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,N,Density,292,274,NA,80,5.774329,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,NE,Depth,309,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,SW,Depth,309,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,NW,Depth,309,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,S,Depth,314,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,N,Depth,314,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,N,Depth,314,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,NW,Depth,314,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,W,Depth,324,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,S,Depth,324,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,SW,Depth,324,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,SW,Depth,324,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,W,Depth,334,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,NE,Depth,334,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,NE,Depth,334,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,SW,Depth,334,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,NE,Depth,339,NA,NA,NA,NA,NA
2,4/8/2021 10:51,Englishman,N2f,386566.4,5450763,1333.925,-124.557,49.19916,Cardinal 10 m,Centre,Density,323,308,0,1580,114.043,0.353074
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,E,Depth,360,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,E,Depth,370,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,W,Depth,360,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,W,Depth,300,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,W,Depth,275,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,W,Depth,330,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,N,Depth,345,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,N,Depth,330,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,N,Depth,350,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,N,Depth,350,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,S,Depth,395,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,S,Depth,340,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,S,Depth,370,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,S,Depth,355,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,SE,Depth,415,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,SE,Depth,400,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,SE,Depth,360,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,SE,Depth,420,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,NE,Depth,360,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,NE,Depth,395,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,NE,Depth,270,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,NE,Depth,320,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,NW,Depth,290,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,W,Density,305,135,0,700,50.52538,0.165657
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,NW,Depth,365,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,NW,Depth,300,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,NW,Depth,345,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,SW,Depth,365,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,SW,Depth,380,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,SW,Depth,356,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,Centre,Density,385,340,0,1700,122.7045,0.318713
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,SW,Depth,305,NA,NA,NA,NA,NA
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,E,Density,365,359,0,1770,127.757,0.350019
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,N,Density,320,127,0,910,65.68299,0.205259
2,4/5/2021 20:12,Englishman,S1a,385548.6,5451950,1556.885,-124.571,49.20964,Cardinal 10 m,S,Density,350,323,0,1420,102.4943,0.292841
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,NW,Depth,226,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,S,Depth,271,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,S,Depth,276,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,NW,Depth,276,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,E,Depth,281,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,S,Depth,286,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,NA,SW,Depth,296,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,SE,Depth,296,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,W,Depth,301,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,NA,E,Depth,306,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,SW,Depth,306,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,SE,Depth,306,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,NW,Depth,306,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,S,Depth,316,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,NA,NE,Depth,316,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,SW,Depth,316,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,NA,Centre,Density,348,26,30,160,11.54866,0.036317
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,W,Density,280,230,0,1380,99.60718,0.35574
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,N,Density,338,310,0,1660,119.8173,0.354489
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,E,Density,301,287,0,1380,99.60718,0.330921
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,N,Depth,321,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,W,Depth,321,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,N,Depth,326,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,NE,Depth,326,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,NA,NE,Depth,326,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,NE,Depth,326,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,SE,Depth,326,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,NA,E,Depth,331,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,N,Depth,336,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,NA,E,Depth,336,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,NA,SW,Depth,336,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,NW,Depth,336,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,S,Depth,346,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,W,Depth,346,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,W,Depth,346,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,SE,Depth,346,NA,NA,NA,NA,NA
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,Cardinal 10 m,S,Density,275,280,0,1330,95.99822,0.349084
2,4/7/2021 10:15,Englishman,S2a,385733,5451525,1407.486,-124.569,49.20586,NA,Centre,Density,330,312,0,1580,114.043,0.345585
2,4/7/2021 12:08,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,N,Depth,252,NA,NA,NA,NA,NA
2,4/7/2021 12:08,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,N,Depth,218,NA,NA,NA,NA,NA
2,4/7/2021 12:08,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,N,Depth,214,NA,NA,NA,NA,NA
2,4/7/2021 12:08,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,NA,N,Depth,230,NA,NA,NA,NA,NA
2,4/7/2021 12:08,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,S,Depth,247,NA,NA,NA,NA,NA
2,4/7/2021 12:08,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,S,Depth,222,NA,NA,NA,NA,NA
2,4/7/2021 12:08,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,S,Depth,272,NA,NA,NA,NA,NA
2,4/7/2021 12:08,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,S,Depth,272,NA,NA,NA,NA,NA
2,4/7/2021 12:08,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,Centre,Depth,222,NA,NA,NA,NA,NA
2,4/7/2021 12:08,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,NA,Density,220,125,0,820,59.18687,0.269031
2,4/7/2021 19:24,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,W,Depth,212,NA,NA,NA,NA,NA
2,4/7/2021 19:24,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,W,Depth,232,NA,NA,NA,NA,NA
2,4/7/2021 19:24,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,W,Depth,222,NA,NA,NA,NA,NA
2,4/7/2021 19:24,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,W,Depth,262,NA,NA,NA,NA,NA
2,4/7/2021 19:24,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,E,Depth,207,NA,NA,NA,NA,NA
2,4/7/2021 19:24,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,E,Depth,242,NA,NA,NA,NA,NA
2,4/7/2021 19:24,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,E,Depth,272,NA,NA,NA,NA,NA
2,4/7/2021 19:24,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,E,Depth,272,NA,NA,NA,NA,NA
2,4/7/2021 19:24,Englishman,S3f,385807.4,5451287,1375.533,-124.568,49.20373,Cardinal 10 m,E,Depth,272,NA,NA,NA,NA,NA
