"plot_datetime","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","mean_depth","med_depth","max_depth","min_depth","sd_depth","SWE","density","count"
2021-04-27 13:08:19,"Tsitika","10000",NA,NA,NA,NA,NA,"Cardinal 10 m",263.210526315789,268,319,183,32.1447748430068,100.947644500781,0.387208749145147,19
2021-04-26 14:14:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,"Cardinal 10 m",215.164705882353,226,273,79,46.6690199861813,74.9219187888329,0.342556648781481,17
2021-04-26 14:52:15,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,"Cardinal 10 m",227.294117647059,231,260,153,23.8190173650236,81.2736806900056,0.348537586193123,17
2021-04-27 14:03:10,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,"Cardinal 10 m",160.647058823529,155,195,113,23.7905999726536,52.5463939097017,0.31176972588821,17
2021-04-27 11:06:31,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,"Cardinal 10 m",157.288235294118,160,179,121,12.9865258226046,61.2078874113008,0.385148119040368,17
2021-04-27 11:52:14,"Tsitika","2107",687946.899,5576144.476,1404.741,-126.36046033,50.30742144,"Cardinal 10 m",249.530769230769,236,362,179,56.6318135652771,101.952996425074,0.353452582850519,13
2021-04-27 14:53:02,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,"Cardinal 10 m",86.1176470588235,95,181,0,52.9880674691732,25.9844805047975,0.287162200560066,17
2021-04-28 12:04:42,"Tsitika","Cain L4",NA,NA,NA,NA,NA,"Cardinal 10 m",346.352941176471,346,410,288,38.2278386396462,NA,NA,17
2021-04-26 14:50:00,"Tsitika","SR50_Steph 2",NA,NA,NA,NA,NA,"wx_snow_survey",162,162,162,162,NA,NA,NA,1
2021-04-26 12:50:00,"Tsitika","SR50_Steph 3",NA,NA,NA,NA,NA,"wx_snow_survey",76,76,76,76,NA,NA,NA,1
2021-04-26 12:26:00,"Tsitika","SR50_Steph 4",NA,NA,NA,NA,NA,"wx_snow_survey",87,87,87,87,NA,NA,NA,1
2021-04-26 11:50:00,"Tsitika","SR50_Steph 6",NA,NA,NA,NA,NA,"wx_snow_survey",88,88,88,88,NA,NA,NA,1
2021-04-26 14:50:00,"Tsitika","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,"wx_snow_survey",192.7,194,199,186,4.62000481000231,70.8077093755733,0.367483764958401,10
2021-04-26 12:50:00,"Tsitika","Steph 3",687712.611,5577321.719,-0.189,-126.3631617,50.31807247,"wx_snow_survey",82.4,80,100,64,11.2071405808975,25.7679431672575,0.313023763141449,10
2021-04-26 12:26:00,"Tsitika","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,"wx_snow_survey",100.9,102,109,93,5.70477382938574,30.6761228181637,0.303846862282023,10
2021-04-26 11:50:00,"Tsitika","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,"wx_snow_survey",92.29,91,108.9,79,9.83626509967636,37.0278847193365,0.40051691571132,10
