"Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","multi_core","depth","core","plug","mass","SWE","density"
2021-05-16 12:11:00,"Russell Creek","L4",NA,NA,NA,NA,NA,"Cardinal 10 m","W","no",277,257,5,1880,135.696731525054,0.48987989720236
2021-05-16 12:11:00,"Russell Creek","L4",NA,NA,NA,NA,NA,"Cardinal 10 m","N","yes",280,211,0,2140,154.463300778519,0.551654645637566
2021-05-16 12:11:00,"Russell Creek","L4",NA,NA,NA,NA,NA,"Cardinal 10 m","E","yes",473.5,444,0.5,3760,271.393463050108,0.573164652692941
2021-05-15 11:56:00,"Russell Creek","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,"wx_snow_survey",NA,"no",185,184,3,830,59.908663386061,0.323830612897627
2021-05-15 11:56:00,"Russell Creek","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,"wx_snow_survey",NA,"no",185.9,122,0.1,960,69.2919480127934,0.372737751548109
2021-05-15 11:56:00,"Russell Creek","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,"wx_snow_survey",NA,"no",221,170,0,910,65.6829923871271,0.297208110348991
2021-05-15 11:56:00,"Russell Creek","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,"wx_snow_survey",NA,"no",224,162,0,990,71.4573213881932,0.319005899054434
2021-05-15 11:56:00,"Russell Creek","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,"wx_snow_survey",NA,"no",229,188,4,1240,89.5020995165248,0.390838862517576
2021-05-15 11:56:00,"Russell Creek","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,"wx_snow_survey",NA,"no",240.9,223,0.1,1460,105.381504269457,0.437449166747433
2021-05-15 11:56:00,"Russell Creek","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,"wx_snow_survey",NA,"no",231,136,0,1200,86.6149350159918,0.374956428640657
2021-05-15 11:56:00,"Russell Creek","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,"wx_snow_survey",NA,"no",210,189,8,1290,93.1110551421911,0.443385976867577
2021-05-15 11:56:00,"Russell Creek","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,"wx_snow_survey",NA,"no",198.9,142,0.1,1070,77.2316503892593,0.388293868221515
2021-05-15 11:56:00,"Russell Creek","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,"wx_snow_survey",NA,"no",186,159,2,1050,75.7880681389928,0.407462731930069
2021-05-14 14:23:00,"Russell Creek","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,"wx_snow_survey",NA,"no",125,122,0,630,45.4728408833957,0.363782727067165
2021-05-14 14:23:00,"Russell Creek","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,"wx_snow_survey",NA,"no",134,122,0,730,52.6907521347283,0.393214568169614
2021-05-14 14:23:00,"Russell Creek","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,"wx_snow_survey",NA,"no",136,118,0,580,41.8638852577294,0.307822685718598
2021-05-14 14:23:00,"Russell Creek","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,"wx_snow_survey",NA,"no",135,121,0,760,54.8561255101281,0.406341670445393
2021-05-14 14:23:00,"Russell Creek","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,"wx_snow_survey",NA,"no",133,126,0,720,51.9689610095951,0.390744067741316
2021-05-14 14:23:00,"Russell Creek","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,"wx_snow_survey",NA,"no",132,129,0,690,49.8035876341953,0.377299906319661
2021-05-14 14:23:00,"Russell Creek","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,"wx_snow_survey",NA,"no",133,130,0,700,50.5253787593285,0.379890065859613
2021-05-14 14:23:00,"Russell Creek","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,"wx_snow_survey",NA,"no",131,126,0,700,50.5253787593285,0.385689914193348
2021-05-14 14:23:00,"Russell Creek","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,"wx_snow_survey",NA,"no",135,130,0,670,48.3600053839287,0.358222262103176
2021-05-14 14:23:00,"Russell Creek","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,"wx_snow_survey",NA,"no",131,128,0,700,50.5253787593285,0.385689914193348
2021-05-14 15:28:00,"Russell Creek","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,"wx_snow_survey",NA,"no",0,0,0,0,0,0
2021-05-14 15:28:00,"Russell Creek","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,"wx_snow_survey",NA,"no",35,26,0,200,14.4358225026653,0.412452071504723
2021-05-14 15:28:00,"Russell Creek","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,"wx_snow_survey",NA,"no",0,0,0,0,0,0
2021-05-14 15:28:00,"Russell Creek","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,"wx_snow_survey",NA,"no",18,14,0,50,3.60895562566632,0.20049753475924
2021-05-14 15:28:00,"Russell Creek","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,"wx_snow_survey",NA,"no",20,19,0,80,5.77432900106612,0.288716450053306
2021-05-14 15:28:00,"Russell Creek","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,"wx_snow_survey",NA,"no",25,22,0,90,6.49612012619938,0.259844805047975
2021-05-14 15:28:00,"Russell Creek","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,"wx_snow_survey",NA,"no",23,17,0,110,7.93970237646591,0.345204451150692
2021-05-14 15:28:00,"Russell Creek","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,"wx_snow_survey",NA,"no",34,26,0,140,10.1050757518657,0.297208110348991
2021-05-14 15:28:00,"Russell Creek","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,"wx_snow_survey",NA,"no",36,28,0,190,13.714031377532,0.380945316042556
2021-05-14 15:28:00,"Russell Creek","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,"wx_snow_survey",NA,"no",29,24,0,150,10.826866876999,0.373340237137896
2021-05-14 15:53:00,"Russell Creek","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,"wx_snow_survey",NA,"no",44,33,0,230,16.6011958780651,0.377299906319661
2021-05-14 15:53:00,"Russell Creek","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,"wx_snow_survey",NA,"no",21,18,0,80,5.77432900106612,0.274968047669815
2021-05-14 15:53:00,"Russell Creek","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,"wx_snow_survey",NA,"no",41,35,0,280,20.2101515037314,0.492930524481254
2021-05-14 15:53:00,"Russell Creek","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,"wx_snow_survey",NA,"no",38,27,0,220,15.8794047529318,0.417879072445574
2021-05-14 15:53:00,"Russell Creek","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,"wx_snow_survey",NA,"no",28,22,0,150,10.826866876999,0.386673817035677
2021-05-14 15:53:00,"Russell Creek","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,"wx_snow_survey",NA,"no",27,24,0,170,12.2704491272655,0.454461078787611
2021-05-14 15:53:00,"Russell Creek","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,"wx_snow_survey",NA,"no",17,15,0,120,8.66149350159918,0.509499617741128
2021-05-14 15:53:00,"Russell Creek","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,"wx_snow_survey",NA,"no",22,15,0,100,7.21791125133265,0.328086875060575
2021-05-14 15:53:00,"Russell Creek","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,"wx_snow_survey",NA,"no",24,21,0,130,9.38328462673244,0.390970192780518
2021-05-14 15:53:00,"Russell Creek","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,"wx_snow_survey",NA,"no",24,22,0,120,8.66149350159918,0.360895562566632
2021-05-15 11:56:00,"Russell Creek","SR50_Steph 1",NA,NA,NA,NA,NA,"wx_snow_survey",NA,NA,208,NA,NA,NA,NA,NA
2021-05-14 14:23:00,"Russell Creek","SR50_Steph 2",NA,NA,NA,NA,NA,"wx_snow_survey",NA,NA,105,NA,NA,NA,NA,NA
2021-05-14 15:28:00,"Russell Creek","SR50_Steph 4",NA,NA,NA,NA,NA,"wx_snow_survey",NA,NA,0,NA,NA,NA,NA,NA
