submissionid,submissiondatetime,deviceid,username,Survey_Start_Time,Study_Area,Other_Study_Area,User_s_,Plot_ID,Number_probe_of_extensions_used_,Tare_Weight__g_,Pre_Survey_Notes,GNSS_Used_,GNSS_Setup,Other_GNSS_Setup,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Sampling_Design,Point_Observation.Date___Time_of_Point_Observation,Point_Observation.Approx__Location,Point_Observation.Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Multi_Part_Core_,Point_Observation.Core_Section_Number,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Depth_Final__cm_,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Mass_Final__g_,Point_Observation.Retrieval____,Point_Observation.SWE__cm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurenent.Distance_from_centre_of_plot__m_,Snow_Pit_Measurenent.Depth_above_ground__cm_,Snow_Pit_Measurenent.Temperature___C_,Snow_Pit_Measurenent.Density_Notes,Survey_End_TIme
56986801,2021-04-23 08:31:18 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 8:30:00,Other,Seymour - Loch Lomond,Peter Marshall,S1O,10,0,Dense wind loaded ridge top,Yes surveying today,Stonex,,FIX,156,,2021-04-22 9:20:00,,Cardinal 10 m,W,5,,Depth,,,322,2021-04-22 9:20:56,742,,,,,,,,Fair,,,,,,,2021-04-23 8:30:00
56986937,2021-04-23 08:33:59 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:08:00,Other,Loch Lomond,Peter M,E2S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 10:09:00,,Cardinal 10 m,Centre,,,Depth,,,275,2021-04-22 10:09:35,485,,,,,,,,Excellent,,,,,,,2021-04-23 8:33:00
56986937,2021-04-23 08:33:59 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:08:00,Other,Loch Lomond,Peter M,E2S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 10:09:00,,Cardinal 10 m,N,2.5,,Depth,,,223,2021-04-22 10:10:03,433,,,,,,,,Excellent,,,,,,,2021-04-23 8:33:00
56986937,2021-04-23 08:33:59 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:08:00,Other,Loch Lomond,Peter M,E2S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 10:10:00,,Cardinal 10 m,N,5,,Depth,,,170,2021-04-22 10:11:06,380,,,,,,,,Fair,Likely on small tree,,,,,,2021-04-23 8:33:00
56986937,2021-04-23 08:33:59 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:08:00,Other,Loch Lomond,Peter M,E2S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 10:12:00,,Cardinal 10 m,S,2.5,,Depth,,,272,2021-04-22 10:13:17,482,,,,,,,,Good,,,,,,,2021-04-23 8:33:00
56986937,2021-04-23 08:33:59 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:08:00,Other,Loch Lomond,Peter M,E2S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 10:13:00,,Cardinal 10 m,S,5,,Depth,,,314,2021-04-22 10:17:17,524,,,,,,,,Excellent,,,,,,,2021-04-23 8:33:00
56986937,2021-04-23 08:33:59 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:08:00,Other,Loch Lomond,Peter M,E2S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 10:20:00,,Cardinal 10 m,E,2.5,,Depth,,,247,2021-04-22 10:21:14,457,,,,,,,,Excellent,,,,,,,2021-04-23 8:33:00
56986937,2021-04-23 08:33:59 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:08:00,Other,Loch Lomond,Peter M,E2S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 10:21:00,,Cardinal 10 m,E,5,,Depth,,,176,2021-04-22 10:22:44,386,,,,,,,,Excellent,,,,,,,2021-04-23 8:33:00
56986937,2021-04-23 08:33:59 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:08:00,Other,Loch Lomond,Peter M,E2S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 10:22:00,,Cardinal 10 m,W,2.5,,Depth,,,214,2021-04-22 10:23:56,424,,,,,,,,Excellent,,,,,,,2021-04-23 8:33:00
56986937,2021-04-23 08:33:59 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:08:00,Other,Loch Lomond,Peter M,E2S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 10:24:00,,Cardinal 10 m,W,5,,Depth,,,252,2021-04-22 10:24:48,462,,,,,,,,,,,,,,,2021-04-23 8:33:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 10:48:00,,Cardinal 10 m,Centre,,,Depth,,,225,2021-04-22 10:49:19,435,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 10:48:00,,Cardinal 10 m,N,2.5,,Depth,,,220,2021-04-22 10:48:59,430,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:00:00,,Cardinal 10 m,N,5,,Depth,,,245,2021-04-22 11:01:07,455,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:02:00,,Cardinal 10 m,N,7.5,,Depth,,,219,2021-04-22 11:02:42,429,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:02:00,,Cardinal 10 m,N,10,,Depth,,,215,2021-04-22 11:03:45,425,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:08:00,,Cardinal 10 m,S,2.5,,Depth,,,175,2021-04-22 11:08:58,385,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:09:00,,Cardinal 10 m,S,5,,Depth,,,256,2021-04-22 11:09:43,466,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:09:00,,Cardinal 10 m,S,10,,Depth,,,256,2021-04-22 11:12:45,466,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:17:00,,Cardinal 10 m,S,7.5,,Depth,,,257,2021-04-22 11:17:51,467,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:20:00,,Cardinal 10 m,E,5,,Depth,,,212,2021-04-22 11:20:24,422,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:20:00,,Cardinal 10 m,E,2.5,,Depth,,,226,2021-04-22 11:21:48,436,,,,,,,,,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:21:00,,Cardinal 10 m,E,7.5,,Depth,,,243,2021-04-22 11:22:55,453,,,,,,,,,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:34:00,,Cardinal 10 m,E,10,,Depth,,,288,2021-04-22 11:35:09,498,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:35:00,,Cardinal 10 m,W,2.5,,Depth,,,224,2021-04-22 11:36:15,434,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:36:00,,Cardinal 10 m,W,5,,Depth,,,195,2021-04-22 11:37:10,405,,,,,,,,,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:37:00,,Cardinal 10 m,W,7.5,,Depth,,,212,2021-04-22 11:38:18,422,,,,,,,,Excellent,,,,,,,2021-04-22 11:40:00
56987103,2021-04-23 08:38:50 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 10:47:00,Other,Loch Lomond,Peter m,E3S,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 11:38:00,,Cardinal 10 m,W,10,,Depth,,,196,2021-04-22 11:41:03,406,,,,,,,,,,,,,,,2021-04-22 11:40:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 12:44:00,,Cardinal 10 m,Centre,,,Depth,,,280,2021-04-22 12:44:51,364,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 12:45:00,,Cardinal 10 m,S,2.5,,Depth,,,269,2021-04-22 12:45:44,353,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 12:45:00,,Cardinal 10 m,S,5,,Depth,,,276,2021-04-22 12:46:09,360,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 12:46:00,,Cardinal 10 m,S,7.5,,Depth,,,268,2021-04-22 12:46:35,352,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 12:46:00,,Cardinal 10 m,S,10,,Depth,,,245,2021-04-22 12:47:06,329,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:03:00,,Cardinal 10 m,N,2.5,,Depth,,,269,2021-04-22 13:04:05,353,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:04:00,,Cardinal 10 m,N,5,,Depth,,,263,2021-04-22 13:04:37,347,,,,,,,,,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:04:00,,Cardinal 10 m,N,7.5,,Depth,,,254,2021-04-22 13:04:59,338,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:05:00,,Cardinal 10 m,N,10,,Depth,,,235,2021-04-22 13:05:25,319,,,,,,,,,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:05:00,,Cardinal 10 m,W,2.5,,Depth,,,274,2021-04-22 13:05:45,358,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:05:00,,Cardinal 10 m,W,5,,Depth,,,285,2021-04-22 13:06:15,369,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:06:00,,Cardinal 10 m,W,7.5,,Depth,,,253,2021-04-22 13:06:52,337,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:06:00,,Cardinal 10 m,W,10,,Depth,,,250,2021-04-22 13:07:20,334,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:07:00,,Cardinal 10 m,E,2.5,,Depth,,,278,2021-04-22 13:08:08,362,,,,,,,,,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:09:00,,Cardinal 10 m,E,5,,Depth,,,269,2021-04-22 13:09:21,353,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:09:00,,Cardinal 10 m,E,7.5,,Depth,,,299,2021-04-22 13:09:36,383,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987234,2021-04-23 08:43:47 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 12:43:00,Other,Loch Lomond,Peter M,SF4,2,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:09:00,,Cardinal 10 m,E,10,,Depth,,,215,2021-04-22 13:10:24,299,,,,,,,,Excellent,,,,,,,2021-04-22 13:20:00
56987350,2021-04-23 08:47:36 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 13:53:00,Other,Loch Lomond,Peter M,N5F,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:55:00,,Cardinal 10 m,Centre,,,Depth,,,200,2021-04-22 13:55:44,410,,,,,,,,Excellent,,,,,,,2021-04-22 14:08:00
56987350,2021-04-23 08:47:36 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 13:53:00,Other,Loch Lomond,Peter M,N5F,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:56:00,,Cardinal 10 m,E,2.5,,Depth,,,180,2021-04-22 13:56:16,390,,,,,,,,Excellent,,,,,,,2021-04-22 14:08:00
56987350,2021-04-23 08:47:36 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 13:53:00,Other,Loch Lomond,Peter M,N5F,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:56:00,,Cardinal 10 m,E,5,,Depth,,,203,2021-04-22 13:57:00,413,,,,,,,,Excellent,,,,,,,2021-04-22 14:08:00
56987350,2021-04-23 08:47:36 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 13:53:00,Other,Loch Lomond,Peter M,N5F,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:57:00,,Cardinal 10 m,E,7.5,,Depth,,,186,2021-04-22 13:58:01,396,,,,,,,,,,,,,,,2021-04-22 14:08:00
56987350,2021-04-23 08:47:36 -07:00,iPhone_B06FBAB7-FF7C-4384-A601-16BF7711A47E,CHRL - Peter Marshall,2021-04-22 13:53:00,Other,Loch Lomond,Peter M,N5F,5,0,,Yes surveying today,Stonex,,FIX,156,,2021-04-22 13:58:00,,Cardinal 10 m,E,10,,Depth,,,204,2021-04-22 13:58:56,414,,,,,,,,Excellent,,,,,,,2021-04-22 14:08:00
