date time+AF8-utc lat lon elev                               
2021/03/10 20:47:35.000 49.674135543 +AC0-125.377266705 1264.7476   5   8   3.7506   2.4564   6.3566   1.2198   2.4169   3.0108   0    0
2021/03/10 20:47:36.000 49.674136655 +AC0-125.377266069 1264.9947   5   8   3.7506   2.4563   6.3574   1.2191   2.4168   3.0113   0    0
2021/03/10 20:47:37.000 49.674136135 +AC0-125.377266423 1265.0302   5   8   3.7506   2.4562   6.3581   1.2185   2.4167   3.0118   0    0
2021/03/10 20:47:38.000 49.674136976 +AC0-125.377264496 1264.8666   5   8   3.7506   2.4561   6.3589   1.2179   2.4165   3.0122   0    0
2021/03/10 20:47:39.000 49.674136316 +AC0-125.377264624 1264.8354   5   8   3.7507   2.456   6.3597   1.2173   2.4164   3.0127   0    0
2021/03/10 20:47:40.000 49.674135868 +AC0-125.377263835 1264.9305   5   8   3.7507   2.4559   6.3604   1.2167   2.4163   3.0131   0    0
2021/03/10 20:47:41.000 49.674134724 +AC0-125.377264096 1265.2512   5   8   3.7507   2.4558   6.3612   1.216   2.4161   3.0136   0    0
2021/03/10 20:47:42.000 49.674134496 +AC0-125.377265643 1265.2454   5   8   3.7507   2.4557   6.3619   1.2154   2.416   3.014   0    0
2021/03/10 20:47:43.000 49.674134318 +AC0-125.377264657 1265.4682   5   8   3.7508   2.4555   6.3627   1.2148   2.4159   3.0145   0    0
2021/03/10 20:47:44.000 49.674134519 +AC0-125.377265229 1265.6237   5   8   3.7508   2.4554   6.3635   1.2142   2.4157   3.0149   0    0
2021/03/10 20:47:45.000 49.674134684 +AC0-125.377266232 1265.3987   5   8   3.7508   2.4553   6.3642   1.2136   2.4156   3.0154   0    0
2021/03/10 20:47:46.000 49.674134129 +AC0-125.377265745 1265.115   5   8   3.7508   2.4552   6.365   1.2129   2.4154   3.0158   0    0
2021/03/10 20:47:47.000 49.674133916 +AC0-125.377264915 1265.0084   5   8   3.7509   2.4551   6.3657   1.2123   2.4153   3.0163   0    0
2021/03/10 20:47:48.000 49.67413347 +AC0-125.377265133 1265.0231   5   8   3.7509   2.455   6.3665   1.2117   2.4152   3.0167   0    0
2021/03/10 20:47:49.000 49.67413301 +AC0-125.377264694 1265.2907   5   8   3.7509   2.4549   6.3673   1.2111   2.415   3.0172   0    0
2021/03/10 20:47:50.000 49.674132158 +AC0-125.377264623 1265.3808   5   8   3.7509   2.4548   6.368   1.2104   2.4149   3.0177   0    0
2021/03/10 20:47:51.000 49.67413239 +AC0-125.37726416 1265.3218   5   8   3.751   2.4547   6.3688   1.2098   2.4147   3.0181   0    0
2021/03/10 20:47:52.000 49.674130888 +AC0-125.377264883 1265.2595   5   8   3.751   2.4546   6.3695   1.2092   2.4146   3.0186   0    0
2021/03/10 20:47:53.000 49.674130981 +AC0-125.377266197 1265.1388   5   8   3.751   2.4545   6.3703   1.2086   2.4145   3.019   0    0
2021/03/10 20:47:54.000 49.67413083 +AC0-125.377269281 1264.9954   5   8   3.751   2.4544   6.371   1.2079   2.4143   3.0195   0    0
2021/03/10 20:47:55.000 49.674130684 +AC0-125.377269268 1265.0633   5   8   3.7511   2.4543   6.3718   1.2073   2.4142   3.0199   0    0
2021/03/10 20:47:56.000 49.674131254 +AC0-125.37726871 1265.0592   5   8   3.7511   2.4542   6.3726   1.2067   2.414   3.0204   0    0
2021/03/10 20:47:57.000 49.67413167 +AC0-125.377267845 1265.0716   5   8   3.7511   2.4541   6.3733   1.206   2.4139   3.0208   0    0
2021/03/10 20:47:58.000 49.674132115 +AC0-125.377268065 1265.1916   5   8   3.7511   2.454   6.3741   1.2054   2.4138   3.0213   0    0
2021/03/10 20:47:59.000 49.67413346 +AC0-125.377267493 1265.3525   5   8   3.7512   2.4539   6.3748   1.2048   2.4136   3.0217   0    0
2021/03/10 20:48:00.000 49.674134154 +AC0-125.377268191 1265.5313   5   8   3.7512   2.4538   6.3756   1.2042   2.4135   3.0222   0    0
2021/03/10 20:48:01.000 49.674134753 +AC0-125.377268598 1265.665   5   8   3.7512   2.4537   6.3763   1.2035   2.4133   3.0226   0    0
2021/03/10 20:48:02.000 49.674135083 +AC0-125.377268107 1265.7257   5   8   3.7512   2.4536   6.3771   1.2029   2.4132   3.0231   0    0
2021/03/10 20:48:03.000 49.674134463 +AC0-125.377267798 1265.8148   5   8   3.7513   2.4535   6.3778   1.2023   2.413   3.0235   0    0
2021/03/10 20:48:04.000 49.674133041 +AC0-125.377269951 1265.5405   5   8   3.7513   2.4534   6.3786   1.2016   2.4129   3.024   0    0
2021/03/10 20:48:05.000 49.674132366 +AC0-125.377270723 1265.3715   5   8   3.7513   2.4533   6.3793   1.201   2.4127   3.0244   0    0
2021/03/10 20:48:06.000 49.674130926 +AC0-125.377271036 1265.317   5   8   3.7513   2.4532   6.3801   1.2004   2.4126   3.0249   0    0
2021/03/10 20:48:07.000 49.674129742 +AC0-125.377269946 1265.4698   5   8   3.7514   2.4531   6.3809   1.1997   2.4125   3.0253   0    0
2021/03/10 20:48:08.000 49.674130119 +AC0-125.377268318 1265.5688   5   8   3.7514   2.4529   6.3816   1.1991   2.4123   3.0258   0    0
2021/03/10 20:48:09.000 49.67413012 +AC0-125.377268575 1265.2354   5   8   3.7514   2.4528   6.3824   1.1985   2.4122   3.0262   0    0
2021/03/10 20:48:10.000 49.67413121 +AC0-125.377268362 1265.2011   5   8   3.7514   2.4527   6.3831   1.1978   2.412   3.0267   0    0
2021/03/10 20:48:11.000 49.674131668 +AC0-125.377267752 1264.84   5   8   3.7515   2.4526   6.3839   1.1972   2.4119   3.0271   0    0
2021/03/10 20:48:12.000 49.674132972 +AC0-125.377269144 1264.804   5   8   3.7515   2.4525   6.3846   1.1965   2.4117   3.0276   0    0
2021/03/10 20:48:13.000 49.674133389 +AC0-125.377271506 1264.7704   5   8   3.7515   2.4524   6.3854   1.1959   2.4116   3.028   0    0
2021/03/10 20:48:14.000 49.674133744 +AC0-125.377272525 1264.8249   5   8   3.7516   2.4523   6.3861   1.1953   2.4114   3.0285   0    0
2021/03/10 20:48:15.000 49.674133776 +AC0-125.377271621 1264.9709   5   8   3.7516   2.4522   6.3869   1.1946   2.4113   3.0289   0    0
2021/03/10 20:48:16.000 49.674132564 +AC0-125.377271238 1265.0916   5   8   3.7516   2.4521   6.3876   1.194   2.4111   3.0294   0    0
2021/03/10 20:48:17.000 49.67413174 +AC0-125.377269242 1265.1598   5   8   3.7516   2.452   6.3884   1.1934   2.411   3.0298   0    0
2021/03/10 20:48:18.000 49.674130865 +AC0-125.377267647 1265.2792   5   8   3.7517   2.4519   6.3891   1.1927   2.4108   3.0303   0    0
2021/03/10 20:48:19.000 49.674130145 +AC0-125.377267525 1265.1063   5   8   3.7517   2.4518   6.3899   1.1921   2.4107   3.0307   0    0
2021/03/10 20:48:20.000 49.674129656 +AC0-125.377267448 1265.0758   5   8   3.7517   2.4517   6.3906   1.1914   2.4105   3.0312   0    0
2021/03/10 20:48:21.000 49.674130108 +AC0-125.377267919 1265.0789   5   8   3.7517   2.4516   6.3914   1.1908   2.4104   3.0316   0    0
2021/03/10 20:48:22.000 49.674131106 +AC0-125.377267264 1265.0499   5   8   3.7518   2.4515   6.3921   1.1902   2.4102   3.0321   0    0
2021/03/10 20:48:23.000 49.674131275 +AC0-125.377266708 1265.0799   5   8   3.7518   2.4514   6.3929   1.1895   2.4101   3.0325   0    0
2021/03/10 20:48:24.000 49.674131357 +AC0-125.377265316 1264.9067   5   8   3.7518   2.4513   6.3936   1.1889   2.4099   3.0329   0    0
2021/03/10 20:48:25.000 49.674131925 +AC0-125.377264935 1265.0294   5   8   3.7518   2.4512   6.3944   1.1882   2.4098   3.0334   0    0
2021/03/10 20:48:26.000 49.674132295 +AC0-125.377263662 1265.0608   5   8   3.7519   2.4511   6.3951   1.1876   2.4096   3.0338   0    0
2021/03/10 20:48:27.000 49.674131276 +AC0-125.377264145 1265.0978   5   8   3.7519   2.451   6.3959   1.1869   2.4095   3.0343   0    0
2021/03/10 20:48:28.000 49.674131062 +AC0-125.377265617 1264.9538   5   8   3.7519   2.4509   6.3966   1.1863   2.4093   3.0347   0    0
2021/03/10 20:48:29.000 49.674130154 +AC0-125.377266159 1264.8418   5   8   3.7519   2.4508   6.3974   1.1856   2.4092   3.0352   0    0
2021/03/10 20:48:30.000 49.6741307 +AC0-125.377266829 1264.7555   5   8   3.752   2.4507   6.3981   1.185   2.409   3.0356   0    0
2021/03/10 20:48:31.000 49.674130567 +AC0-125.377266839 1264.6175   5   8   3.752   2.4506   6.3989   1.1844   2.4088   3.0361   0    0
2021/03/10 20:48:32.000 49.674131643 +AC0-125.377266597 1264.3522   5   8   3.752   2.4505   6.3996   1.1837   2.4087   3.0365   0    0
2021/03/10 20:48:33.000 49.674132106 +AC0-125.377266349 1264.1513   5   8   3.752   2.4504   6.4004   1.1831   2.4085   3.037   0    0
2021/03/10 20:48:34.000 49.674132882 +AC0-125.377266835 1264.1568   5   8   3.7521   2.4503   6.4011   1.1824   2.4084   3.0374   0    0
2021/03/10 20:48:35.000 49.674131967 +AC0-125.377268703 1264.3636   5   8   3.7521   2.4502   6.4019   1.1818   2.4082   3.0379   0    0
2021/03/10 20:48:36.000 49.674131486 +AC0-125.377270033 1264.5449   5   8   3.7521   2.4501   6.4026   1.1811   2.4081   3.0383   0    0
2021/03/10 20:48:37.000 49.674130798 +AC0-125.377269886 1264.5926   5   8   3.7521   2.45   6.4034   1.1805   2.4079   3.0388   0    0
2021/03/10 20:48:38.000 49.674129952 +AC0-125.377269708 1264.8023   5   8   3.7522   2.4499   6.4041   1.1798   2.4078   3.0392   0    0
2021/03/10 20:48:39.000 49.67412908 +AC0-125.377269103 1264.8758   5   8   3.7522   2.4498   6.4049   1.1792   2.4076   3.0396   0    0
2021/03/10 20:48:40.000 49.674129823 +AC0-125.377268517 1265.1273   5   8   3.7522   2.4497   6.4056   1.1785   2.4074   3.0401   0    0
2021/03/10 20:48:41.000 49.674130277 +AC0-125.377267651 1265.1657   5   8   3.7522   2.4496   6.4064   1.1779   2.4073   3.0405   0    0
2021/03/10 20:48:42.000 49.674131073 +AC0-125.377267792 1265.4689   5   8   3.7523   2.4495   6.4071   1.1772   2.4071   3.041   0    0
2021/03/10 20:48:43.000 49.674130719 +AC0-125.377267043 1265.5393   5   8   3.7523   2.4494   6.4079   1.1766   2.407   3.0414   0    0
2021/03/10 20:48:44.000 49.674131952 +AC0-125.377267185 1265.3798   5   8   3.7523   2.4493   6.4086   1.1759   2.4068   3.0419   0    0
2021/03/10 20:48:45.000 49.674132203 +AC0-125.377265632 1265.0396   5   8   3.7523   2.4492   6.4094   1.1752   2.4067   3.0423   0    0
2021/03/10 20:48:46.000 49.67413266 +AC0-125.377267325 1265.0492   5   8   3.7524   2.4491   6.4101   1.1746   2.4065   3.0428   0    0
2021/03/10 20:48:47.000 49.674133119 +AC0-125.377267901 1265.2397   5   8   3.7524   2.449   6.4108   1.1739   2.4063   3.0432   0    0
2021/03/10 20:48:48.000 49.674132339 +AC0-125.377269054 1265.2168   5   8   3.7524   2.4489   6.4116   1.1733   2.4062   3.0436   0    0
2021/03/10 20:48:49.000 49.674132651 +AC0-125.377268503 1265.2237   5   8   3.7524   2.4488   6.4123   1.1726   2.406   3.0441   0    0
2021/03/10 20:48:50.000 49.674132307 +AC0-125.377270707 1265.2966   5   8   3.7525   2.4487   6.4131   1.172   2.4059   3.0445   0    0
2021/03/10 20:48:51.000 49.67413128 +AC0-125.377271065 1264.9595   5   8   3.7525   2.4486   6.4138   1.1713   2.4057   3.045   0    0
2021/03/10 20:48:52.000 49.674131232 +AC0-125.377271534 1265.0218   5   8   3.7525   2.4485   6.4146   1.1707   2.4055   3.0454   0    0
2021/03/10 20:48:53.000 49.674131395 +AC0-125.377270661 1264.9587   5   8   3.7525   2.4483   6.4153   1.17   2.4054   3.0459   0    0
2021/03/10 20:48:54.000 49.674131365 +AC0-125.377271335 1264.9944   5   8   3.7526   2.4482   6.4161   1.1693   2.4052   3.0463   0    0
2021/03/10 20:48:55.000 49.674131785 +AC0-125.377270194 1265.0495   5   8   3.7526   2.4481   6.4168   1.1687   2.405   3.0467   0    0
2021/03/10 20:48:56.000 49.674131961 +AC0-125.377269685 1265.134   5   8   3.7526   2.448   6.4175   1.168   2.4049   3.0472   0    0
2021/03/10 20:48:57.000 49.674132678 +AC0-125.377269209 1265.1894   5   8   3.7526   2.4479   6.4183   1.1674   2.4047   3.0476   0    0
2021/03/10 20:48:58.000 49.674132601 +AC0-125.377268577 1265.335   5   8   3.7527   2.4478   6.419   1.1667   2.4046   3.0481   0    0
2021/03/10 20:48:59.000 49.674133299 +AC0-125.377268805 1265.2232   5   8   3.7527   2.4477   6.4198   1.166   2.4044   3.0485   0    0
2021/03/10 20:49:00.000 49.674134337 +AC0-125.377268799 1265.1976   5   8   3.7527   2.4476   6.4205   1.1654   2.4042   3.049   0    0
2021/03/10 20:49:01.000 49.674133766 +AC0-125.377267912 1265.3272   5   8   3.7527   2.4475   6.4212   1.1647   2.4041   3.0494   0    0
2021/03/10 20:49:02.000 49.674133496 +AC0-125.377267145 1265.299   5   8   3.7528   2.4474   6.422   1.164   2.4039   3.0498   0    0
2021/03/10 20:49:03.000 49.674131854 +AC0-125.377266811 1265.3782   5   8   3.7528   2.4473   6.4227   1.1634   2.4037   3.0503   0    0
2021/03/10 20:49:04.000 49.674130182 +AC0-125.377267457 1265.1923   5   8   3.7528   2.4472   6.4235   1.1627   2.4036   3.0507   0    0
2021/03/10 20:49:05.000 49.674129008 +AC0-125.377268902 1264.9713   5   8   3.7528   2.4471   6.4242   1.162   2.4034   3.0512   0    0
2021/03/10 20:49:06.000 49.674127556 +AC0-125.377269668 1264.8676   5   8   3.7529   2.447   6.425   1.1614   2.4032   3.0516   0    0
2021/03/10 20:49:07.000 49.674126991 +AC0-125.37727039 1264.8094   5   8   3.7529   2.4469   6.4257   1.1607   2.4031   3.052   0    0
2021/03/10 20:49:08.000 49.674126822 +AC0-125.377271055 1264.71   5   8   3.7529   2.4468   6.4264   1.16   2.4029   3.0525   0    0
2021/03/10 20:49:09.000 49.674126992 +AC0-125.377271593 1264.7203   5   8   3.7529   2.4467   6.4272   1.1594   2.4027   3.0529   0    0
2021/03/10 20:49:10.000 49.674127993 +AC0-125.377272904 1264.7687   5   8   3.753   2.4466   6.4279   1.1587   2.4026   3.0534   0    0
2021/03/10 20:49:11.000 49.674129302 +AC0-125.377273021 1264.6958   5   8   3.753   2.4465   6.4287   1.158   2.4024   3.0538   0    0
2021/03/10 20:49:12.000 49.674130193 +AC0-125.377272381 1264.7104   5   8   3.753   2.4464   6.4294   1.1574   2.4022   3.0542   0    0
2021/03/10 20:49:13.000 49.674130134 +AC0-125.377269826 1264.8747   5   8   3.753   2.4463   6.4301   1.1567   2.4021   3.0547   0    0
2021/03/10 20:49:14.000 49.674130397 +AC0-125.37726903 1264.8639   5   8   3.7531   2.4462   6.4309   1.156   2.4019   3.0551   0    0
2021/03/10 20:49:15.000 49.67413019 +AC0-125.377267874 1265.0809   5   8   3.7531   2.4461   6.4316   1.1554   2.4017   3.0556   0    0
2021/03/10 20:49:16.000 49.674129602 +AC0-125.377267711 1265.1486   5   8   3.7531   2.446   6.4323   1.1547   2.4015   3.056   0    0
2021/03/10 20:49:17.000 49.674129744 +AC0-125.377268132 1265.1637   5   8   3.7531   2.4459   6.4331   1.154   2.4014   3.0564   0    0
2021/03/10 20:49:18.000 49.674128708 +AC0-125.377269531 1265.0014   5   8   3.7532   2.4458   6.4338   1.1533   2.4012   3.0569   0    0
2021/03/10 20:49:19.000 49.674127064 +AC0-125.377270976 1264.9676   5   8   3.7532   2.4457   6.4346   1.1527   2.401   3.0573   0    0
2021/03/10 20:49:20.000 49.674125258 +AC0-125.377271629 1264.7991   5   8   3.7532   2.4456   6.4353   1.152   2.4009   3.0577   0    0
2021/03/10 20:49:21.000 49.674123848 +AC0-125.377272996 1264.4142   5   8   3.7532   2.4455   6.436   1.1513   2.4007   3.0582   0    0
2021/03/10 20:49:22.000 49.674123095 +AC0-125.377271926 1264.2928   5   8   3.7533   2.4454   6.4368   1.1506   2.4005   3.0586   0    0
2021/03/10 20:49:23.000 49.674122544 +AC0-125.377272969 1264.1343   5   8   3.7533   2.4453   6.4375   1.15   2.4003   3.0591   0    0
2021/03/10 20:49:24.000 49.674123146 +AC0-125.377273216 1264.341   5   8   3.7533   2.4452   6.4382   1.1493   2.4002   3.0595   0    0
2021/03/10 20:49:25.000 49.674123014 +AC0-125.377272981 1264.2684   5   8   3.7533   2.4451   6.439   1.1486   2.4   3.0599   0    0
2021/03/10 20:49:26.000 49.674124114 +AC0-125.377271688 1264.342   5   8   3.7534   2.445   6.4397   1.1479   2.3998   3.0604   0    0
2021/03/10 20:49:27.000 49.67412514 +AC0-125.377270314 1264.5294   5   8   3.7534   2.4449   6.4405   1.1473   2.3997   3.0608   0    0
2021/03/10 20:49:28.000 49.6741263 +AC0-125.377268167 1264.7882   5   8   3.7534   2.4448   6.4412   1.1466   2.3995   3.0612   0    0
2021/03/10 20:49:29.000 49.674126631 +AC0-125.377267537 1264.9214   5   8   3.7534   2.4447   6.4419   1.1459   2.3993   3.0617   0    0
2021/03/10 20:49:30.000 49.674128728 +AC0-125.377266487 1265.1611   5   8   3.7535   2.4446   6.4427   1.1452   2.3991   3.0621   0    0
2021/03/10 20:49:31.000 49.674129868 +AC0-125.377266665 1265.0449   5   8   3.7535   2.4445   6.4434   1.1445   2.399   3.0626   0    0
2021/03/10 20:49:32.000 49.674130987 +AC0-125.377268048 1265.0317   5   8   3.7535   2.4444   6.4441   1.1439   2.3988   3.063   0    0
2021/03/10 20:49:33.000 49.674131482 +AC0-125.377268236 1265.0092   5   8   3.7535   2.4443   6.4449   1.1432   2.3986   3.0634   0    0
2021/03/10 20:49:34.000 49.674131472 +AC0-125.377269227 1264.8936   5   8   3.7536   2.4443   6.4456   1.1425   2.3984   3.0639   0    0
2021/03/10 20:49:35.000 49.674130409 +AC0-125.377270827 1264.7697   5   8   3.7536   2.4442   6.4463   1.1418   2.3982   3.0643   0    0
2021/03/10 20:49:36.000 49.674130375 +AC0-125.377271829 1264.6623   5   8   3.7536   2.4441   6.4471   1.1411   2.3981   3.0647   0    0
2021/03/10 20:49:37.000 49.674130462 +AC0-125.377270744 1264.969   5   8   3.7536   2.444   6.4478   1.1404   2.3979   3.0652   0    0
2021/03/10 20:49:38.000 49.674130479 +AC0-125.377269456 1264.9563   5   8   3.7537   2.4439   6.4485   1.1398   2.3977   3.0656   0    0
2021/03/10 20:49:39.000 49.674130566 +AC0-125.37726855 1264.8897   5   8   3.7537   2.4438   6.4493   1.1391   2.3975   3.066   0    0
2021/03/10 20:49:40.000 49.674129615 +AC0-125.377267477 1265.0637   5   8   3.7537   2.4437   6.45   1.1384   2.3974   3.0665   0    0
2021/03/10 20:49:41.000 49.674129716 +AC0-125.377267699 1265.0833   5   8   3.7537   2.4436   6.4507   1.1377   2.3972   3.0669   0    0
2021/03/10 20:49:42.000 49.674129196 +AC0-125.377268466 1265.0117   5   8   3.7538   2.4435   6.4515   1.137   2.397   3.0673   0    0
2021/03/10 20:49:43.000 49.674128604 +AC0-125.377268689 1264.9037   5   8   3.7538   2.4434   6.4522   1.1363   2.3968   3.0678   0    0
2021/03/10 20:49:44.000 49.674128533 +AC0-125.377269351 1264.8082   5   8   3.7538   2.4433   6.4529   1.1356   2.3966   3.0682   0    0
2021/03/10 20:49:45.000 49.674128623 +AC0-125.377268456 1264.8122   5   8   3.7538   2.4432   6.4536   1.135   2.3965   3.0686   0    0
2021/03/10 20:49:46.000 49.674128955 +AC0-125.377268953 1264.8652   5   8   3.7539   2.4431   6.4544   1.1343   2.3963   3.0691   0    0
2021/03/10 20:49:47.000 49.674128256 +AC0-125.377268179 1264.918   5   8   3.7539   2.443   6.4551   1.1336   2.3961   3.0695   0    0
2021/03/10 20:49:48.000 49.67412901 +AC0-125.377267397 1264.7009   5   8   3.7539   2.4429   6.4558   1.1329   2.3959   3.0699   0    0
2021/03/10 20:49:49.000 49.674130425 +AC0-125.377268028 1264.837   5   8   3.7539   2.4428   6.4566   1.1322   2.3957   3.0704   0    0
2021/03/10 20:49:50.000 49.674130965 +AC0-125.377267584 1264.783   5   8   3.754   2.4427   6.4573   1.1315   2.3955   3.0708   0    0
2021/03/10 20:49:51.000 49.67413135 +AC0-125.377268388 1264.7843   5   8   3.754   2.4426   6.458   1.1308   2.3954   3.0712   0    0
2021/03/10 20:49:52.000 49.674131956 +AC0-125.377269322 1265.0025   5   8   3.754   2.4425   6.4588   1.1301   2.3952   3.0717   0    0
2021/03/10 20:49:53.000 49.67413127 +AC0-125.377269162 1265.1462   5   8   3.754   2.4424   6.4595   1.1294   2.395   3.0721   0    0
2021/03/10 20:49:54.000 49.674130953 +AC0-125.377269575 1265.1527   5   8   3.7541   2.4423   6.4602   1.1287   2.3948   3.0725   0    0
2021/03/10 20:49:55.000 49.674130666 +AC0-125.377270856 1265.0023   5   8   3.7541   2.4422   6.4609   1.128   2.3946   3.073   0    0
2021/03/10 20:49:56.000 49.674130988 +AC0-125.377270384 1265.1438   5   8   3.7541   2.4421   6.4617   1.1273   2.3944   3.0734   0    0
2021/03/10 20:49:57.000 49.674130768 +AC0-125.377270443 1265.1183   5   8   3.7541   2.442   6.4624   1.1266   2.3943   3.0738   0    0
2021/03/10 20:49:58.000 49.674131419 +AC0-125.377269895 1265.0579   5   8   3.7542   2.4419   6.4631   1.1259   2.3941   3.0743   0    0
2021/03/10 20:49:59.000 49.674128805 +AC0-125.37726907 1264.8008   5   8   3.7542   2.4418   6.4639   1.1252   2.3939   3.0747   0    0
2021/03/10 20:50:00.000 49.674127919 +AC0-125.377269196 1264.5902   5   8   3.7542   2.4417   6.4646   1.1245   2.3937   3.0751   0    0
2021/03/10 20:50:01.000 49.674126962 +AC0-125.377269291 1264.4329   5   8   3.7542   2.4416   6.4653   1.1238   2.3935   3.0756   0    0
2021/03/10 20:50:02.000 49.674127711 +AC0-125.377269504 1264.312   5   8   3.7543   2.4415   6.466   1.1231   2.3933   3.076   0    0
2021/03/10 20:50:03.000 49.674128144 +AC0-125.37726808 1264.2975   5   8   3.7543   2.4414   6.4668   1.1224   2.3931   3.0764   0    0
2021/03/10 20:50:04.000 49.674129067 +AC0-125.377267014 1264.3935   5   8   3.7543   2.4413   6.4675   1.1217   2.393   3.0769   0    0
2021/03/10 20:50:05.000 49.674130169 +AC0-125.377268225 1264.4889   5   8   3.7543   2.4412   6.4682   1.121   2.3928   3.0773   0    0
2021/03/10 20:50:06.000 49.674131233 +AC0-125.377266635 1264.8203   5   8   3.7544   2.4411   6.4689   1.1203   2.3926   3.0777   0    0
2021/03/10 20:50:07.000 49.674130833 +AC0-125.377264993 1265.0616   5   8   3.7544   2.441   6.4697   1.1196   2.3924   3.0781   0    0
2021/03/10 20:50:08.000 49.674129786 +AC0-125.377265158 1264.8789   5   8   3.7544   2.4409   6.4704   1.1189   2.3922   3.0786   0    0
2021/03/10 20:50:09.000 49.674129484 +AC0-125.37726478 1264.9515   5   8   3.7544   2.4408   6.4711   1.1182   2.392   3.079   0    0
2021/03/10 20:50:10.000 49.674129366 +AC0-125.377264621 1264.9379   5   8   3.7545   2.4407   6.4718   1.1175   2.3918   3.0794   0    0
2021/03/10 20:50:11.000 49.674128505 +AC0-125.377265162 1264.9256   5   8   3.7545   2.4406   6.4726   1.1168   2.3916   3.0799   0    0
2021/03/10 20:50:12.000 49.674128546 +AC0-125.377265077 1264.9175   5   8   3.7545   2.4405   6.4733   1.1161   2.3914   3.0803   0    0
2021/03/10 20:50:13.000 49.674128903 +AC0-125.377264705 1264.9673   5   8   3.7545   2.4404   6.474   1.1154   2.3912   3.0807   0    0
2021/03/10 20:50:14.000 49.674129184 +AC0-125.377265459 1264.9318   5   8   3.7546   2.4403   6.4747   1.1147   2.3911   3.0811   0    0
2021/03/10 20:50:15.000 49.67413048 +AC0-125.377266744 1265.0138   5   8   3.7546   2.4402   6.4754   1.114   2.3909   3.0816   0    0
2021/03/10 20:50:16.000 49.674131157 +AC0-125.377267036 1264.9358   5   8   3.7546   2.4401   6.4762   1.1133   2.3907   3.082   0    0
2021/03/10 20:50:17.000 49.674130774 +AC0-125.377266866 1265.054   5   8   3.7546   2.4401   6.4769   1.1126   2.3905   3.0824   0    0
2021/03/10 20:50:18.000 49.674131212 +AC0-125.377266612 1265.071   5   8   3.7547   2.44   6.4776   1.1119   2.3903   3.0829   0    0
2021/03/10 20:50:19.000 49.674131287 +AC0-125.377266364 1264.9754   5   8   3.7547   2.4399   6.4783   1.1112   2.3901   3.0833   0    0
2021/03/10 20:50:20.000 49.674131416 +AC0-125.377266306 1265.0415   5   8   3.7547   2.4398   6.4791   1.1104   2.3899   3.0837   0    0
2021/03/10 20:50:21.000 49.674133266 +AC0-125.377267026 1265.0574   5   8   3.7547   2.4397   6.4798   1.1097   2.3897   3.0841   0    0
2021/03/10 20:50:22.000 49.674133227 +AC0-125.377266224 1265.031   5   8   3.7548   2.4396   6.4805   1.109   2.3895   3.0846   0    0
2021/03/10 20:50:23.000 49.674133774 +AC0-125.377266104 1265.2681   5   8   3.7548   2.4395   6.4812   1.1083   2.3893   3.085   0    0
2021/03/10 20:50:24.000 49.674133588 +AC0-125.377266069 1265.4212   5   8   3.7548   2.4394   6.4819   1.1076   2.3891   3.0854   0    0
2021/03/10 20:50:25.000 49.674133394 +AC0-125.377265655 1265.3652   5   8   3.7548   2.4393   6.4827   1.1069   2.3889   3.0858   0    0
2021/03/10 20:50:26.000 49.67413369 +AC0-125.377264968 1265.377   5   8   3.7549   2.4392   6.4834   1.1062   2.3887   3.0863   0    0
2021/03/10 20:50:27.000 49.674132713 +AC0-125.377265567 1265.1066   5   8   3.7549   2.4391   6.4841   1.1054   2.3885   3.0867   0    0
2021/03/10 20:50:28.000 49.674132897 +AC0-125.377266442 1265.0559   5   8   3.7549   2.439   6.4848   1.1047   2.3883   3.0871   0    0
2021/03/10 20:50:29.000 49.674132491 +AC0-125.377267272 1265.0614   5   8   3.7549   2.4389   6.4855   1.104   2.3881   3.0875   0    0
2021/03/10 20:50:30.000 49.674132225 +AC0-125.377268192 1265.1291   5   8   3.755   2.4388   6.4863   1.1033   2.3879   3.088   0    0
2021/03/10 20:50:31.000 49.674131654 +AC0-125.377268638 1265.0987   5   8   3.755   2.4387   6.487   1.1026   2.3877   3.0884   0    0
2021/03/10 20:50:32.000 49.674131361 +AC0-125.377269194 1265.1155   5   8   3.755   2.4386   6.4877   1.1019   2.3875   3.0888   0    0
2021/03/10 20:50:33.000 49.674131461 +AC0-125.377269713 1265.2059   5   8   3.755   2.4385   6.4884   1.1011   2.3873   3.0892   0    0
2021/03/10 20:50:34.000 49.674132196 +AC0-125.377267591 1265.4003   5   8   3.7551   2.4384   6.4891   1.1004   2.3871   3.0897   0    0
2021/03/10 20:50:35.000 49.674132147 +AC0-125.377267582 1265.4574   5   8   3.7551   2.4383   6.4898   1.0997   2.3869   3.0901   0    0
2021/03/10 20:50:36.000 49.674132645 +AC0-125.377267344 1265.3826   5   8   3.7551   2.4382   6.4906   1.099   2.3867   3.0905   0    0
2021/03/10 20:50:37.000 49.674132557 +AC0-125.377268118 1265.4342   5   8   3.7551   2.4381   6.4913   1.0982   2.3865   3.0909   0    0
2021/03/10 20:50:38.000 49.674132964 +AC0-125.377268554 1265.2952   5   8   3.7552   2.438   6.492   1.0975   2.3863   3.0914   0    0
2021/03/10 20:50:39.000 49.674131861 +AC0-125.377269646 1265.2262   5   8   3.7552   2.4379   6.4927   1.0968   2.3861   3.0918   0    0
