submissionid,submissiondatetime,deviceid,username,Survey_Start_Time,Study_Area,Other_Study_Area,User_s_,Plot_ID,Number_probe_of_extensions_used_,Tare_Weight__g_,Pre_Survey_Notes,GNSS_Used_,GNSS_Setup,Other_GNSS_Setup,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Sampling_Design,Point_Observation.Date___Time_of_Point_Observation,Point_Observation.Approx__Location,Point_Observation.Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Multi_Part_Core_,Point_Observation.Core_Section_Number,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Depth_Final__cm_,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Mass_Final__g_,Point_Observation.Retrieval____,Point_Observation.SWE__cm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurenent.Distance_from_centre_of_plot__m_,Snow_Pit_Measurenent.Depth_above_ground__cm_,Snow_Pit_Measurenent.Temperature___C_,Snow_Pit_Measurenent.Density_Notes,Survey_End_TIme
57119243,2021-04-27 09:09:43 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,2021-4-22 13:19:00,Cruickshank,,Ac eh rw,CRU_S3F,0,3040,Second visit   Flagger still on bare tree ,No already surveyed,,,,,,,,Cardinal 10 m,N,5,,Depth,,,320,4/22/2021 13:32,320,,,,,,,,Excellent,,,,,,,4/22/2021 13:43
57119243,2021-04-27 09:09:43 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,2021-4-22 13:19:00,Cruickshank,,Ac eh rw,CRU_S3F,0,3040,Second visit   Flagger still on bare tree ,No already surveyed,,,,,,,,Cardinal 10 m,N,2.5,,Depth,,,296,4/22/2021 13:32,296,,,,,,,,Excellent,,,,,,,4/22/2021 13:43
57119243,2021-04-27 09:09:43 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,2021-4-22 13:19:00,Cruickshank,,Ac eh rw,CRU_S3F,0,3040,Second visit   Flagger still on bare tree ,No already surveyed,,,,,,,,Cardinal 10 m,E,10,,Density,no,,285,4/22/2021 13:35,,236,0,4410,1370,83,98.885,0.347,Fair,On stump.?,https://drive.google.com/uc?id=1oH4vdqGXczUDQHLxalvomRmeigC5OFF4,,,,,4/22/2021 13:43
57119243,2021-04-27 09:09:43 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,2021-4-22 13:19:00,Cruickshank,,Ac eh rw,CRU_S3F,0,3040,Second visit   Flagger still on bare tree ,No already surveyed,,,,,,,,Cardinal 10 m,E,7.5,,Depth,,,285,4/22/2021 13:34,285,,,,,,,,,,,,,,,4/22/2021 13:43
57119243,2021-04-27 09:09:43 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,2021-4-22 13:19:00,Cruickshank,,Ac eh rw,CRU_S3F,0,3040,Second visit   Flagger still on bare tree ,No already surveyed,,,,,,,,Cardinal 10 m,E,5,,Depth,,,225,4/22/2021 13:35,225,,,,,,,,Excellent,,,,,,,4/22/2021 13:43
57119243,2021-04-27 09:09:43 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,2021-4-22 13:19:00,Cruickshank,,Ac eh rw,CRU_S3F,0,3040,Second visit   Flagger still on bare tree ,No already surveyed,,,,,,,,Cardinal 10 m,E,2.5,,Depth,,,300,4/22/2021 13:36,300,,,,,,,,Excellent,,,,,,,4/22/2021 13:43
57119243,2021-04-27 09:09:43 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,2021-4-22 13:19:00,Cruickshank,,Ac eh rw,CRU_S3F,0,3040,Second visit   Flagger still on bare tree ,No already surveyed,,,,,,,,Cardinal 10 m,W,10,,Density,no,,355,4/22/2021 13:39,,290,0,4560,1520,82,109.712,0.309,Excellent,,https://drive.google.com/uc?id=1p7ER6WDiVIwdR2Z6WuDiJNX67CrV2CAz,,,,,4/22/2021 13:43
57119243,2021-04-27 09:09:43 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,2021-4-22 13:19:00,Cruickshank,,Ac eh rw,CRU_S3F,0,3040,Second visit   Flagger still on bare tree ,No already surveyed,,,,,,,,Cardinal 10 m,W,7.5,,Depth,,,228,4/22/2021 13:40,228,,,,,,,,Excellent,,,,,,,4/22/2021 13:43
57119243,2021-04-27 09:09:43 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,2021-4-22 13:19:00,Cruickshank,,Ac eh rw,CRU_S3F,0,3040,Second visit   Flagger still on bare tree ,No already surveyed,,,,,,,,Cardinal 10 m,W,5,,Depth,,,97,4/22/2021 13:41,97,,,,,,,,Excellent,20 cm from trunk,,,,,,4/22/2021 13:43
57119243,2021-04-27 09:09:43 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,2021-4-22 13:19:00,Cruickshank,,Ac eh rw,CRU_S3F,0,3040,Second visit   Flagger still on bare tree ,No already surveyed,,,,,,,,Cardinal 10 m,W,2.5,,Depth,,,200,4/22/2021 13:43,200,,,,,,,,Excellent,,https://drive.google.com/uc?id=16r84XeFs4WKpK0n82SgRSWuczKUtOXky,,,,,4/22/2021 13:43
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,N,10,,Density,no,,280,4/22/2021 14:23,,215,0,4770,1390,77,100.329,0.358,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,N,2.5,,Depth,,,215,4/22/2021 14:20,299,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,Centre,,,Depth,,,232,4/22/2021 14:20,316,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,N,5,,Depth,,,208,4/22/2021 14:21,292,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,N,7.5,,Depth,,,228,4/22/2021 14:21,312,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,N,10,,Depth,,,230,4/22/2021 14:22,314,,,,,,,,,Rock,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,S,2.5,,Depth,,,222,4/22/2021 14:24,306,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,N,5,,Density,yes,1b,305,4/22/2021 14:24,,20,0,3640,260,7,18.767,0.062,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,S,10,,Depth,,,160,4/22/2021 14:23,244,,,,,,,,,Rock,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,S,7.5,,Depth,,,131,4/22/2021 14:23,215,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,S,5,,Depth,,,186,4/22/2021 14:24,270,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,E,10,,Depth,,,158,4/22/2021 14:26,242,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,E,7.5,,Depth,,,188,4/22/2021 14:27,272,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,E,5,,Depth,,,203,4/22/2021 14:27,287,,,,,,,,,Rock,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,E,2.5,,Depth,,,213,4/22/2021 14:27,297,,,,,,,,,Rock,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,S,10,,Density,no,,225,4/22/2021 14:27,,215,0,4530,1150,96,83.006,0.369,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,W,10,,Depth,,,146,4/22/2021 14:28,230,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,W,7.5,,Depth,,,168,4/22/2021 14:29,252,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,W,5,,Depth,,,206,4/22/2021 14:29,290,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,W,2.5,,Depth,,,218,4/22/2021 14:29,302,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,E,10,,Density,no,,239,4/22/2021 14:29,,210,0,4640,1260,88,90.946,0.381,,Ground,https://drive.google.com/uc?id=1gSHRYZK_cBLqUVKgn5mSf-pcDBXw_L-v,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,NE,10,,Depth,,,198,4/22/2021 14:31,282,,,,,,,,,Rock,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,NE,7.5,,Depth,,,208,4/22/2021 14:31,292,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,NE,5,,Depth,,,202,4/22/2021 14:31,286,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,NE,2.5,,Depth,,,202,4/22/2021 14:31,286,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,W,,,Density,no,,220,4/22/2021 14:31,,199,0,4670,1290,90,93.111,0.423,,Bottom 15 saturated,https://drive.google.com/uc?id=1iuNhghUH2ZgxTBieGXbKMZ0e_8WnAgVu,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,SW,10,,Depth,,,185,4/22/2021 14:33,269,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,SW,7.5,,Depth,,,173,4/22/2021 14:33,257,,,,,,,,,Rock,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,SW,5,,Depth,,,172,4/22/2021 14:33,256,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,Centre,,,Density,yes,1a,221,4/22/2021 14:34,,204,0,4560,1180,92,85.171,0.385,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,SW,2.5,,Depth,,,218,4/22/2021 14:34,302,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,NW,10,,Depth,,,158,4/22/2021 14:35,242,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,Centre,,,Density,yes,1b,290,4/22/2021 14:36,,79,,3880,500,27,36.09,,,Bottom 8 saturated,https://drive.google.com/uc?id=1T7k4mrPGlVZgRZx-RpS_wIgBql8Cz_hO,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,NW,7.5,,Depth,,,196,4/22/2021 14:35,280,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,NW,5,,Depth,,,220,4/22/2021 14:36,304,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,NW,2.5,,Depth,,,221,4/22/2021 14:36,305,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,SE,10,,Depth,,,182,4/22/2021 14:37,266,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,SE,7.5,,Depth,,,172,4/22/2021 14:37,256,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,SE,5,,Depth,,,208,4/22/2021 14:37,292,,,,,,,,,,,,,,,4/22/2021 14:39
57120257,2021-04-22 14:40:06 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 14:15:00,Englishman,,Ab wa bf qqq,S2A,2,3380,"Wx sunny, warm",No already surveyed,,,,,,,,Cardinal 10 m,SE,2.5,,Depth,,,224,4/22/2021 14:38,308,,,,,,,,,,,,,,,4/22/2021 14:39
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,E,2.5,,Depth,,,147,4/23/2021 10:34,231,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,W,10,,Density,no,,260,4/23/2021 10:31,,228,0,4540,1200,88,86.615,0.333,,,https://drive.google.com/uc?id=1qL4e6Y1d0TWA9ZDDnxZXB5s36AqZg5Dv,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,E,5,,Depth,,,69,4/23/2021 10:33,153,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,E,7.5,,Depth,,,20,4/23/2021 10:32,104,,,,,,,,,Wood,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,E,10,,Depth,,,216,4/23/2021 10:32,300,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,W,2.5,,Depth,,,206,4/23/2021 10:34,290,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,W,5,,Depth,,,106,4/23/2021 10:35,190,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,W,7.5,,Depth,,,118,4/23/2021 10:35,202,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,W,10,,Depth,,,111,4/23/2021 10:35,195,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,Centre,,,Depth,,,186,4/23/2021 10:34,270,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,S,10,,Density,yes,1a,225,4/23/2021 10:38,,210,0,4540,1200,93,86.615,0.385,,,https://drive.google.com/uc?id=1tDIGht471iiBJZyl3DbS2tjwrpH-b1F9,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,S,2.5,,Depth,,,203,4/23/2021 10:38,287,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,S,5,,Depth,,,211,4/23/2021 10:37,295,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,S,7.5,,Depth,,,208,4/23/2021 10:37,292,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,S,10,,Depth,,,214,4/23/2021 10:37,298,,,,,,,,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,S,10,,Density,yes,1b,297,4/23/2021 10:39,,70,0,3810,470,24,33.924,0.114,,,,,,,,4/23/2021 10:50
57120256,2021-04-23 10:51:11 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 10:27:00,Englishman,,AB WA BF,N2F,2,3340,Sun w cloud,No already surveyed,,,,,,,,Cardinal 10 m,N,10,,Depth,,,233,4/23/2021 10:39,317,,,,,,,,,,,,,,,4/23/2021 10:50
